brocade.id,Legacy Information Code,Legacy Information Value,dataset,card,Legacy Information Type,ResourceID, card
tg:lhbr:239455,d:lh:223546,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B79985_Braak_Menno_ter/tg_lhbr_239455.tif,lhbr,e73_LegacyImages,image high resolution,eaa9e274-50f2-5a9c-bc1c-22ee31469de9,e73_LegacyImages
tg:lhbr:239456,d:lh:223547,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B79985_Braak_Menno_ter/tg_lhbr_239456,lhbr,e73_LegacyImages,image high resolution,695ec5b9-d020-5dea-b653-0a06d2b8b991,e73_LegacyImages
tg:lhbr:239457,d:lh:223548,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B79985_Braak_Menno_ter/tg_lhbr_239457.tif,lhbr,e73_LegacyImages,image high resolution,7969ad28-0174-5158-9205-5a6c95a0d577,e73_LegacyImages
tg:lhbr:239458,d:lh:223499,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B79985_Braak_Menno_ter/tg_lhbr_239458.tif,lhbr,e73_LegacyImages,image high resolution,ff9d7428-7546-57bd-bead-c6074b5b4c1b,e73_LegacyImages
tg:lhbr:239459,d:lh:223549,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B79985_Braak_Menno_ter/tg_lhbr_239459.tif,lhbr,e73_LegacyImages,image high resolution,8385d6ca-740a-5d07-82fd-0626abf36cdc,e73_LegacyImages
tg:lhbr:239460,d:lh:223580,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B79985_Braak_Menno_ter/tg_lhbr_239460,lhbr,e73_LegacyImages,image high resolution,2c76872d-a794-5fdd-999b-8672993d2161,e73_LegacyImages
tg:lhbr:239461,d:lh:223579,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R5845_Roelants_Maurice/tg_lhbr_239461.tif,lhbr,e73_LegacyImages,image high resolution,99d8a059-9e83-5dbf-82df-ac271e15b548,e73_LegacyImages
tg:lhbr:239462,d:lh:223582,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R5845_Roelants_Maurice/tg_lhbr_239462.tif,lhbr,e73_LegacyImages,image high resolution,87f8b551-73f9-5a2e-bb63-ac3083e0994b,e73_LegacyImages
tg:lhbr:239463,d:lh:223581,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R5845_Roelants_Maurice/tg_lhbr_239463.tif,lhbr,e73_LegacyImages,image high resolution,84880155-8f88-5523-b5e8-71c36e2f3395,e73_LegacyImages
tg:lhbr:239464,d:lh:223578,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R5845_Roelants_Maurice/tg_lhbr_239464.tif,lhbr,e73_LegacyImages,image high resolution,df5ec7c8-4a85-53eb-b542-9a208436a96c,e73_LegacyImages
tg:lhbr:239465,d:lh:223725,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R5845_Roelants_Maurice/tg_lhbr_239465,lhbr,e73_LegacyImages,image high resolution,ce6ed2d7-6bab-572f-ba5a-3fa5c056053a,e73_LegacyImages
tg:lhbr:239466,d:lh:223723,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R5845_Roelants_Maurice/tg_lhbr_239466.tif,lhbr,e73_LegacyImages,image high resolution,3d6008fe-b4a4-581d-8e2e-941152835c21,e73_LegacyImages
tg:lhbr:239467,d:lh:223726,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R5845_Roelants_Maurice/tg_lhbr_239467.tif,lhbr,e73_LegacyImages,image high resolution,17c97de5-f100-5e7a-b420-42a499606d16,e73_LegacyImages
tg:lhbr:239468,d:lh:223722,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R5845_Roelants_Maurice/tg_lhbr_239468.tif,lhbr,e73_LegacyImages,image high resolution,f15887af-bfbf-566e-a2a0-6ab3776b3288,e73_LegacyImages
tg:lhbr:239470,d:lh:223720,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R5845_Roelants_Maurice/tg_lhbr_239470,lhbr,e73_LegacyImages,image high resolution,72da519b-58be-5556-921d-d81ca259bea6,e73_LegacyImages
tg:lhbr:239471,d:lh:223721,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R5845_Roelants_Maurice/tg_lhbr_239471.tif,lhbr,e73_LegacyImages,image high resolution,3f325dd2-4526-5ce1-a8ed-4910be7991fd,e73_LegacyImages
tg:lhbr:239472,d:lh:223719,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R5845_Roelants_Maurice/tg_lhbr_239472.tif,lhbr,e73_LegacyImages,image high resolution,37bbcfa4-6423-51d7-b564-4209ccbdad52,e73_LegacyImages
tg:lhbr:239473,d:lh:223435,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/D_/D125_Daisne_Johan/tg_lhbr_239473.tif,lhbr,e73_LegacyImages,image high resolution,b898f6a7-4b75-5f40-a40f-8c34d16b4b83,e73_LegacyImages
tg:lhbr:239475,d:lh:223434,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/D_/D125_Daisne_Johan/tg_lhbr_239475.tif,lhbr,e73_LegacyImages,image high resolution,c00b20c0-1400-5d97-9e97-4b583983f653,e73_LegacyImages
tg:lhbr:239476,d:lh:223432,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/D_/D125_Daisne_Johan/tg_lhbr_239476.tif,lhbr,e73_LegacyImages,image high resolution,ac9f24aa-070a-5af8-b0d0-4d9d4ed6e81b,e73_LegacyImages
tg:lhbr:239477,d:lh:223433,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/D_/D125_Daisne_Johan/tg_lhbr_239477,lhbr,e73_LegacyImages,image high resolution,e093355a-a7b3-575e-92f3-fea365325e9a,e73_LegacyImages
tg:lhbr:239478,d:lh:223515,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B79985_Braak_Menno_ter/tg_lhbr_239478,lhbr,e73_LegacyImages,image high resolution,c64097e0-5ff9-5033-a141-8e7021633102,e73_LegacyImages
tg:lhbr:239479,d:lh:223738,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R5845_Roelants_Maurice/tg_lhbr_239479.tif,lhbr,e73_LegacyImages,image high resolution,e49b37e7-ad21-5bb0-851d-951203cbf0cc,e73_LegacyImages
tg:lhbr:239480,d:lh:223737,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R5845_Roelants_Maurice/tg_lhbr_239480,lhbr,e73_LegacyImages,image high resolution,ab9b7768-32c2-5e6e-a324-3f9abfcd8694,e73_LegacyImages
tg:lhbr:239490,d:lh:226531,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/D_/D9701_Duyts_Gustaaf_den/tg_lhdc_239490,lhbr,e73_LegacyImages,image high resolution,206cf101-c40a-573f-9cdd-140f78fe26cf,e73_LegacyImages
tg:lhbr:239492,d:lh:228153,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/L_/LL277_Lurie_Esther/tg_lhbr_239492,lhbr,e73_LegacyImages,image high resolution,f6286699-3096-5919-bdf2-88af511de414,e73_LegacyImages
tg:lhbr:239493,d:lh:228467,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/T_/T394_Toussaint_van_Boelaere_Fernand/tg_lhbr_239493,lhbr,e73_LegacyImages,image high resolution,2b7805a5-720b-5427-be8b-25311638612b,e73_LegacyImages
tg:lhbr:239494,d:lh:228464,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/T_/T394_Toussaint_van_Boelaere_Fernand/tg_lhbr_239494.tif,lhbr,e73_LegacyImages,image high resolution,312b26c4-bb5d-59fe-a992-b1d3fed295cd,e73_LegacyImages
tg:lhbr:239495,d:lh:228465,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/T_/T394_Toussaint_van_Boelaere_Fernand/tg_lhbr_239495.tif,lhbr,e73_LegacyImages,image high resolution,e63d6ad9-9d41-5b89-978b-8cc094d98580,e73_LegacyImages
tg:lhbr:239496,d:lh:228466,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/T_/T394_Toussaint_van_Boelaere_Fernand/tg_lhbr_239496.tif,lhbr,e73_LegacyImages,image high resolution,e17f94fe-6600-587f-b5cd-6f26b580b7bf,e73_LegacyImages
tg:lhbr:239497,d:lh:228662,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/C_/C1329_Cami_Ben/tg_lhbr_239497.tif,lhbr,e73_LegacyImages,image high resolution,5cca7f6f-c5e8-539d-a5c1-9e76fe2a867a,e73_LegacyImages
tg:lhbr:239500,d:lh:228713,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/M_/M224_Manteau_uitgeverij/M224_Manteau_uitgeverij/tg_lhbr_239500,lhbr,e73_LegacyImages,image high resolution,99e670dd-e26a-5e61-8aea-c52c41053c43,e73_LegacyImages
tg:lhbr:239501,d:lh:228940,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B79985_Braak_Menno_ter/tg_lhbr_239501.tif,lhbr,e73_LegacyImages,image high resolution,a5553a1b-36f6-5911-90f1-a443cb54cc9f,e73_LegacyImages
tg:lhbr:239529,d:lh:232663,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/C_/C2632_Claes_Ernest/tg_lhbr_239529,lhbr,e73_LegacyImages,image high resolution,c4a8d98f-667e-5253-b93a-104b7f1a41b2,e73_LegacyImages
tg:lhbr:239530,d:lh:232676,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/C_/C2632_Claes_Ernest/tg_lhbr_239530,lhbr,e73_LegacyImages,image high resolution,8fed327c-c04d-5194-b022-6ada14d62e4f,e73_LegacyImages
tg:lhbr:239531,d:lh:232647,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/C_/C2632_Claes_Ernest/tg_lhbr_239531,lhbr,e73_LegacyImages,image high resolution,54b85841-57a9-5b0a-aa47-f7748f7f9059,e73_LegacyImages
tg:lhbr:239532,d:lh:232675,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/C_/C2632_Claes_Ernest/tg_lhbr_239532,lhbr,e73_LegacyImages,image high resolution,34b86101-9816-5e02-a944-ed6d451cf2f2,e73_LegacyImages
tg:lhbr:239533,d:lh:232674,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/J_/J214_Jammes_Francis/tg_lhbr_239533.tif,lhbr,e73_LegacyImages,image high resolution,dd8ec0e6-55b3-5f8e-8a8b-16686491caa0,e73_LegacyImages
tg:lhbr:239535,d:lh:233853,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/M_/M6147_Michiels_Ivo/tg_lhbr_239535,lhbr,e73_LegacyImages,image high resolution,7d13c153-4c52-5e8d-9616-2b2faa26b7b9,e73_LegacyImages
tg:lhbr:239536,d:lh:234302,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R172_Randstad/tg_lhbr_239536.tif,lhbr,e73_LegacyImages,image high resolution,a6fe6d34-43ce-5c21-b8ed-793052c21361,e73_LegacyImages
tg:lhbr:239537,d:lh:234301,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R172_Randstad/tg_lhbr_239537.tif,lhbr,e73_LegacyImages,image high resolution,15a58842-1ca9-513f-ac72-a5f33f58eed4,e73_LegacyImages
tg:lhbr:239538,d:lh:234304,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R172_Randstad/tg_lhbr_239538.tif,lhbr,e73_LegacyImages,image high resolution,9e4897b8-6ee9-5f21-abd5-d02f2a2acd31,e73_LegacyImages
tg:lhbr:239540,d:lh:234954,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/S_/S796613_Spillemaeckers_Werner/tg_lhbr_239540.tif,lhbr,e73_LegacyImages,image high resolution,4795b1fa-6450-5f91-b616-51123e51cac3,e73_LegacyImages
tg:lhbr:239541,d:lh:234955,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/S_/S796613_Spillemaeckers_Werner/tg_lhbr_239541,lhbr,e73_LegacyImages,image high resolution,45ad298e-b5b1-5301-acbd-171501ba3af3,e73_LegacyImages
tg:lhbr:239549,d:lh:234982,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/H_/H1932_Hallen_Ernest_van_der/tg_lhbr_239549,lhbr,e73_LegacyImages,image high resolution,89dd72fb-f975-5ff4-965d-05d9337517da,e73_LegacyImages
tg:lhbr:239550,d:lh:235164,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/M_/M6147_Michiels_Ivo/tg_lhbr_239550.tif,lhbr,e73_LegacyImages,image high resolution,6b5c0a52-d077-588c-bf70-9a9f7f10099c,e73_LegacyImages
tg:lhbr:239551,d:lh:235163,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/M_/M6147_Michiels_Ivo/tg_lhbr_239551,lhbr,e73_LegacyImages,image high resolution,37e2c8a5-02ac-5f7e-8ed4-11dc1a91f4cf,e73_LegacyImages
tg:lhbr:239552,d:lh:235342,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/J_/J416_Jonckheere_Karel/tg_lhbr_239552,lhbr,e73_LegacyImages,image high resolution,d778b0c9-c726-5de8-9ffa-f29b93877b44,e73_LegacyImages
tg:lhbr:239553,d:lh:235341,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B8342_Bree_Matthias_van/tg_lhbr_239553,lhbr,e73_LegacyImages,image high resolution,99e684eb-31a4-5267-b81e-d91be0b75954,e73_LegacyImages
tg:lhbr:239554,d:lh:235734,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/M_/M6147_Michiels_Ivo/tg_lhbr_239554.tif,lhbr,e73_LegacyImages,image high resolution,5fd2b9d3-dc7f-5654-8ba9-60dd9268b0c7,e73_LegacyImages
tg:lhbr:239570,d:lh:235951,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/E_/E285_Elsschot_Willem/tg_lhbr_239570,lhbr,e73_LegacyImages,image high resolution,b997f483-f016-5fe7-9da5-034cc7eed139,e73_LegacyImages
tg:lhbr:239572,d:lh:236222,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/E_/E147_Eekhoud_Georges/tg_lhbr_239572.tif,lhbr,e73_LegacyImages,image high resolution,f578726f-82fe-5fd8-a38d-89794e503426,e73_LegacyImages
tg:lhbr:239578,d:lh:237138,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/G_/G3978_Gils_Gust/tg_lhbr_239578,lhbr,e73_LegacyImages,image high resolution,004c0c83-fd96-5ba4-91b1-379cff414d65,e73_LegacyImages
tg:lhbr:239579,d:lh:237137,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/G_/G3978_Gils_Gust/tg_lhbr_239579.tif,lhbr,e73_LegacyImages,image high resolution,c006bf14-f984-58fb-9319-8dd6d358a349,e73_LegacyImages
tg:lhbr:239580,d:lh:237136,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/G_/G3978_Gils_Gust/tg_lhbr_239580.tif,lhbr,e73_LegacyImages,image high resolution,22ebec51-3d92-5038-a24c-e785247db5cc,e73_LegacyImages
tg:lhbr:239583,d:lh:238509,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/C_/C16495_Carmiggelt_Simon/tg_lhbr_239583,lhbr,e73_LegacyImages,image high resolution,41730d26-286d-5d14-857f-772c938525bf,e73_LegacyImages
tg:lhbr:239584,d:lh:238510,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/C_/C16495_Carmiggelt_Simon/tg_lhbr_239584.tif,lhbr,e73_LegacyImages,image high resolution,40917e36-5347-5441-ba56-8b33659794dd,e73_LegacyImages
tg:lhbr:239586,d:lh:239169,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R564_Robbers_Herman/tg_lhbr_239586,lhbr,e73_LegacyImages,image high resolution,76c17e08-16be-5878-8e25-9cae04100e8e,e73_LegacyImages
tg:lhbr:239587,d:lh:239170,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R564_Robbers_Herman/tg_lhbr_239587,lhbr,e73_LegacyImages,image high resolution,5fab3fa5-8c8d-53f6-8f0a-71d594e74ce3,e73_LegacyImages
tg:lhbr:239589,d:lh:239171,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R564_Robbers_Herman/tg_lhbr_239589,lhbr,e73_LegacyImages,image high resolution,dfc478be-3ae1-50bd-9000-8e7d6f57020e,e73_LegacyImages
tg:lhbr:239590,d:lh:239146,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R564_Robbers_Herman/tg_lhbr_239590,lhbr,e73_LegacyImages,image high resolution,9c2db8fc-8118-5f4c-8b1c-dc3557b35b34,e73_LegacyImages
tg:lhbr:239593,d:lh:239147,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R564_Robbers_Herman/tg_lhbr_239593,lhbr,e73_LegacyImages,image high resolution,d8c9ab4d-3296-55da-87a7-04fcf99b3de7,e73_LegacyImages
tg:lhbr:239594,d:lh:239149,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R564_Robbers_Herman/tg_lhbr_239594,lhbr,e73_LegacyImages,image high resolution,81cdd5ac-e96c-5e19-a0d6-942f2c27c7f5,e73_LegacyImages
tg:lhbr:239595,d:lh:239148,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R564_Robbers_Herman/tg_lhbr_239595,lhbr,e73_LegacyImages,image high resolution,e61b3eff-a764-5f6d-b06f-499f4c6254fa,e73_LegacyImages
tg:lhbr:239597,d:lh:238631,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/H_/H1625_Hageman_Victor/tg_lhbr_239597,lhbr,e73_LegacyImages,image high resolution,93b8551b-80a8-5c77-8caf-e645da9cd855,e73_LegacyImages
tg:lhbr:239598,d:lh:238632,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/H_/H1625_Hageman_Victor/tg_lhbr_239598,lhbr,e73_LegacyImages,image high resolution,4cb6dbf5-dd06-5387-b40f-b9b6802b4c17,e73_LegacyImages
tg:lhbr:239599,d:lh:238681,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/M_/M762_Mont_Pol_de/tg_lhbr_239599,lhbr,e73_LegacyImages,image high resolution,42159c15-e301-5f99-81c9-314fcfb9802a,e73_LegacyImages
tg:lhbr:239600,d:lh:238736,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/M_/M762_Mont_Pol_de/tg_lhbr_239600,lhbr,e73_LegacyImages,image high resolution,9e85d411-4bb7-5392-9533-b8cea562212d,e73_LegacyImages
tg:lhbr:239601,d:lh:238975,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/B_/B921_Brunclair_Victor_J/tg_lhbr_239601.tif,lhbr,e73_LegacyImages,image high resolution,482d7d9e-85c0-5068-8a09-974e91e78d98,e73_LegacyImages
tg:lhbr:239602,d:lh:239051,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/C_/C195_Cauwelaert_August_van/tg_lhbr_239602,lhbr,e73_LegacyImages,image high resolution,29c0d812-c797-5cd7-bc07-7613d5d7260a,e73_LegacyImages
tg:lhbr:239603,d:lh:239174,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R564_Robbers_Herman/tg_lhbr_239603,lhbr,e73_LegacyImages,image high resolution,99425127-61ab-5191-8520-fe10cfecb849,e73_LegacyImages
tg:lhbr:239604,d:lh:239052,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/C_/C195_Cauwelaert_August_van/tg_lhbr_239604.tif,lhbr,e73_LegacyImages,image high resolution,21151b9f-bacf-5ce2-9df3-8efb8e63a665,e73_LegacyImages
tg:lhbr:239605,d:lh:239175,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R564_Robbers_Herman/tg_lhbr_239605,lhbr,e73_LegacyImages,image high resolution,b98591bc-3dbb-5b87-ad5d-ae3ba3265c79,e73_LegacyImages
tg:lhbr:239607,d:lh:239176,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R564_Robbers_Herman/tg_lhbr_239607,lhbr,e73_LegacyImages,image high resolution,c3ba0326-5efe-5e2e-9a45-147dd7225b28,e73_LegacyImages
tg:lhbr:239608,d:lh:239178,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R564_Robbers_Herman/tg_lhbr_239608,lhbr,e73_LegacyImages,image high resolution,4373462c-bd18-5486-82c6-c0f5e78172b9,e73_LegacyImages
tg:lhbr:239609,d:lh:239177,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R564_Robbers_Herman/tg_lhbr_239609,lhbr,e73_LegacyImages,image high resolution,ced1368f-b43d-592e-93df-a6a57774d39a,e73_LegacyImages
tg:lhbr:239610,d:lh:239160,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R564_Robbers_Herman/tg_lhbr_239610,lhbr,e73_LegacyImages,image high resolution,6f1d8e22-8ecc-5ee8-8660-574e4ff4327e,e73_LegacyImages
tg:lhbr:239611,d:lh:239161,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R564_Robbers_Herman/tg_lhbr_239611,lhbr,e73_LegacyImages,image high resolution,372d6542-5ef0-5cff-959a-5efb4453a2cc,e73_LegacyImages
tg:lhbr:239612,d:lh:239158,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R564_Robbers_Herman/tg_lhbr_239612,lhbr,e73_LegacyImages,image high resolution,b5e8c795-d09f-5317-8165-d1689a3825e9,e73_LegacyImages
tg:lhbr:239613,d:lh:239159,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R564_Robbers_Herman/tg_lhbr_239613,lhbr,e73_LegacyImages,image high resolution,deb64084-0380-57ac-8bd7-e0b13bbc2613,e73_LegacyImages
tg:lhbr:239614,d:lh:239164,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R564_Robbers_Herman/tg_lhbr_239614,lhbr,e73_LegacyImages,image high resolution,48c7f32a-b803-5c24-8ef3-908a0f9d1a58,e73_LegacyImages
tg:lhbr:239616,d:lh:239162,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R564_Robbers_Herman/tg_lhbr_239616,lhbr,e73_LegacyImages,image high resolution,63253c30-28a2-533b-a379-6067f4873922,e73_LegacyImages
tg:lhbr:239617,d:lh:239163,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_03_brieven/R_/R564_Robbers_Herman/tg_lhbr_239617,lhbr,e73_LegacyImages,image high resolution,764b279a-fc77-562f-bc21-52cfa1ac4f15,e73_LegacyImages
