ResourceID,brocade.id,card,order,number,type,Legacy Information Value,Legacy Information Type,Legacy Information Published
8e37ba42-9cb4-5dcc-a234-f29be7243f78,tg:lhbr:63525,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
29dd96e3-4ad7-59d4-a992-650f77991ee5,tg:lhbr:286988,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
23fa71f7-fa04-5127-9ba8-eeeb2b43841c,tg:lhbr:287463,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
851a5874-4802-5011-bc48-268ae40d56f7,tg:lhbr:217570,e73_LegacyInformationMerged,1,15,brgr,15 brgr,groepsbeschrijving,False
b6351e54-c761-51e2-acb2-be16744388f1,tg:lhbr:60539,e73_LegacyInformationMerged,1,18,brgr,18 brgr,groepsbeschrijving,False
a6614788-cf98-5835-bd8a-6b6112b173e9,tg:lhbr:61033,e73_LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
2cee07ee-b457-5fe8-94ce-6479de6dfd27,tg:lhbr:55464,e73_LegacyInformationMerged,1,18,brgr,18 brgr,groepsbeschrijving,False
c68d767f-7465-516e-9897-a4ab2e04c3b6,tg:lhbr:57204,e73_LegacyInformationMerged,1,9,brgr,9 brgr,groepsbeschrijving,False
e1bcaf12-ceba-5fd8-b6a3-a2b6fb512bf5,tg:lhbr:116174,e73_LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
3f17a044-ce7a-537f-baf9-781ccf7ab207,tg:lhbr:202157,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
bd6a28b6-f81a-56e7-914c-012998ddac80,tg:lhbr:63653,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
15bab14b-b0fc-521d-aa28-5ff34e386526,tg:lhbr:95917,e73_LegacyInformationMerged,1,38,brgr,38 brgr,groepsbeschrijving,False
4319b572-36aa-502e-bcf1-fde1e4e000bf,tg:lhbr:40043,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
31e27e85-effc-58ab-ab38-d678440e57fc,tg:lhbr:62359,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
9b011ef9-0790-5375-889b-2e24660fcdbf,tg:lhbr:14696,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
41e1d8c2-2998-5133-898c-8a7e43584f6e,tg:lhbr:268768,e73_LegacyInformationMerged,1,24,brgr,24 brgr,groepsbeschrijving,False
c162c2e3-7058-5b48-88c3-902d68efb7f9,tg:lhbr:236468,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
6cc896c8-a8a6-5e14-b07a-a5278c2088f1,tg:lhbr:215278,e73_LegacyInformationMerged,1,17,brgr,17 brgr,groepsbeschrijving,False
6b814f7f-5a57-515d-8001-bd059d695d4a,tg:lhbr:237162,e73_LegacyInformationMerged,1,17,brgr,17 brgr,groepsbeschrijving,False
99b48f35-375e-54f7-8d7d-844396387a53,tg:lhbr:62231,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
ee4690c3-1a60-5187-b2c4-f2c98cb8da71,tg:lhbr:286998,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
36cfc772-f5d1-56f3-b734-c45b1b61e4b0,tg:lhbr:183729,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
7d8c1bd2-a092-5c46-be82-cd13d4ee3d2f,tg:lhbr:303043,e73_LegacyInformationMerged,1,50,brgr,50 brgr,groepsbeschrijving,False
5d7f5be4-8ecc-50d9-a216-acca43e4ed92,tg:lhbr:88674,e73_LegacyInformationMerged,1,30,brgr,30 brgr,groepsbeschrijving,False
ee0170d5-57ea-5ba1-81f5-69bc94286a11,tg:lhbr:205079,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
2b3b6fad-5e84-5e9e-b8b8-3374cebe423a,tg:lhbr:228090,e73_LegacyInformationMerged,1,27,brgr,27 brgr,groepsbeschrijving,False
07e76849-028c-563e-afd1-4ec1f1a6758b,tg:lhbr:100629,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
b1199a59-c2da-5d87-9cea-65341c92ca3d,tg:lhbr:63643,e73_LegacyInformationMerged,1,16,brgr,16 brgr,groepsbeschrijving,False
1c29d5ec-9fe8-5f46-aa20-287ae7ee2ee6,tg:lhbr:228871,e73_LegacyInformationMerged,1,18,brgr,18 brgr,groepsbeschrijving,False
d0bebf03-e3c0-577c-845c-f4b1d3ce6342,tg:lhbr:40053,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
d6c587e1-7f35-576d-9aa3-d20c606e3069,tg:lhbr:62349,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
63e8f3a7-f5ee-5fd3-9b52-4e6a0c53e39e,tg:lhbr:287473,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
c4ab9382-9941-52d1-962b-e2ea343aee71,tg:lhbr:106365,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
03ed2432-ba92-5818-97c8-d3fa5ea4027d,tg:lhbr:73442,e73_LegacyInformationMerged,1,123,brgr,123 brgr,groepsbeschrijving,False
a058a4ec-8d0d-578a-b6a3-d68ae48b3dd3,tg:lhbr:121164,e73_LegacyInformationMerged,1,30,brgr,30 brgr,groepsbeschrijving,False
d1fe5693-437d-5c11-aa51-edee57a59a7b,tg:lhbr:282568,e73_LegacyInformationMerged,1,0,brin,0 brin,groepsbeschrijving,False
b8b56a0c-3fce-5feb-b6d0-b61cf3cb4ccd,tg:lhbr:134543,e73_LegacyInformationMerged,1,25,brgr,25 brgr,groepsbeschrijving,False
6c39b35a-0e46-5cc0-86cc-2a57b758989a,tg:lhbr:62474,e73_LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
4b2f75d8-061d-5c75-aa8e-2ef347e53429,tg:lhbr:271593,e73_LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
94ceefb9-b269-5dcb-9f6b-3ee177906821,tg:lhbr:35852,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
674b681c-a203-5151-b142-8372702ff161,tg:lhbr:42076,e73_LegacyInformationMerged,1,23,brgr,23 brgr,groepsbeschrijving,False
16621d1f-69da-5c63-b3b5-1ed773f41e57,tg:lhbr:205744,e73_LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
a4059af8-91a8-5b1e-8cef-a63ba1d7453d,tg:lhbr:61666,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
912bccd6-7cb9-509a-b850-cd2324721c19,tg:lhbr:63006,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
6ac3a9c9-9054-5f0a-a103-e329864f920d,tg:lhbr:121985,e73_LegacyInformationMerged,1,28,brgr,28 brgr,groepsbeschrijving,False
7ac6b2d9-f476-5cbd-81a7-67529049be52,tg:lhbr:90964,e73_LegacyInformationMerged,1,19,brgr,19 brgr,groepsbeschrijving,False
0d32d2fe-1e75-599e-a05b-4d03b213fa4d,tg:lhbr:242963,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
bcf9b318-5d96-5d11-bcf8-86d520d7ea23,tg:lhbr:148549,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
374a3925-8c26-573c-91cf-a57c9b108d3c,tg:lhbr:182476,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
f33a6515-d42c-57d8-9813-69bffbbc977b,tg:lhbr:98220,e73_LegacyInformationMerged,1,58,brgr,58 brgr,groepsbeschrijving,False
f608cb10-2bb8-5fb0-b6d0-2d0b5660c7f9,tg:lhbr:62464,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
d82d2a63-be8d-5ca7-8306-efdd07494cd4,tg:lhbr:239857,e73_LegacyInformationMerged,1,19,brgr,19 brgr,groepsbeschrijving,False
27648ae7-1b0e-5cf3-a3b6-4151dc8d7f2f,tg:lhbr:282578,e73_LegacyInformationMerged,1,0,brin,0 brin,groepsbeschrijving,False
a9cb55bf-4a01-5ffa-86d7-42182c556418,tg:lhbr:29343,e73_LegacyInformationMerged,1,17,brgr,17 brgr,groepsbeschrijving,False
f1e76df4-7726-5f96-b94f-79ff7ea36dc0,tg:lhbr:304650,e73_LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
b3982db5-4606-582e-ab8c-d2a7c8423f9d,tg:lhbr:104350,e73_LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
26f79c54-a728-5779-bc3b-4d00d92aa446,tg:lhbr:5598,e73_LegacyInformationMerged,1,21,brgr,21 brgr,groepsbeschrijving,False
8c2d4da1-7768-500b-b9bf-911fabfde249,tg:lhbr:264945,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
2907ac14-8313-52db-a130-8ad73c5ad2b7,tg:lhbr:226144,e73_LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
83514a97-868c-5940-ab3f-b7e5c97e54e1,tg:lhbr:61676,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
82bc2a46-32bb-55a2-9ee6-a4c193719977,tg:lhbr:184042,e73_LegacyInformationMerged,1,18,brgr,18 brgr,groepsbeschrijving,False
9cb46407-85c1-5fc7-9525-1cfe22a4d04a,tg:lhbr:62416,e73_LegacyInformationMerged,1,23,brgr,23 brgr,groepsbeschrijving,False
f33f8fbc-1bae-5947-89f1-a621a868b348,tg:lhbr:242879,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
998de186-fe0f-5bae-a311-f675db28f99c,tg:lhbr:115551,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
92fa81fc-ebcb-57ad-8cab-9fa539a36454,tg:lhbr:63885,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
2b399160-332b-55ea-8129-bc63a6a3e27b,tg:lhbr:63064,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
910137fd-da61-5e82-9f7c-b4fd6fbf8a8b,tg:lhbr:293379,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
e54e340a-fb65-5d5a-bfd7-3ef624906ae5,tg:lhbr:118823,e73_LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
7e33ef0a-2db9-5151-8806-be0a5a40f4c9,tg:lhbr:159348,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
add9566c-5ac8-5fea-bbc8-0b515471e50b,tg:lhbr:205726,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
64167bd0-c1a7-5e4f-87ab-9a6a437eddef,tg:lhbr:97940,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
51f18329-a345-5158-9084-db4ebd4f321f,tg:lhbr:54759,e73_LegacyInformationMerged,1,235,brgr,235 brgr,groepsbeschrijving,False
68a35057-e736-51ec-8ab6-c74641b86ada,tg:lhbr:14938,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
31be80e1-1b4c-59a8-aa48-cb5df2922df6,tg:lhbr:212561,e73_LegacyInformationMerged,1,21,brgr,21 brgr,groepsbeschrijving,False
23ee9e07-7d98-5ab6-a065-1a63bb167b83,tg:lhbr:61604,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
227e9015-2722-59ce-9f7d-e03c12bdb048,tg:lhbr:282472,e73_LegacyInformationMerged,1,7,brin,7 brin,groepsbeschrijving,False
4f89eb58-f40f-5ce6-b84d-683aeb240aa1,tg:lhbr:63895,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
f066058c-37f0-57a2-8804-f74d7e8caea1,tg:lhbr:277934,e73_LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
93098c14-8006-5934-9b79-fa2dcb52fa1a,tg:lhbr:21094,e73_LegacyInformationMerged,1,29,brgr,29 brgr,groepsbeschrijving,False
3fe5de62-d6dd-52b1-a789-1d006538a42a,tg:lhbr:75641,e73_LegacyInformationMerged,1,53,brgr,53 brgr,groepsbeschrijving,False
45af265c-42aa-5b5a-a4d6-10a51962e876,tg:lhbr:98242,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
5c716fe2-1028-5b5b-a05e-ca1d5fd49ccc,tg:lhbr:242869,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
53141c77-9700-5761-9b18-49d0a5ca2444,tg:lhbr:62406,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
3d14533a-de9d-5822-b15e-1f0f627ceca7,tg:lhbr:103374,e73_LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
a54f862c-6842-5b2f-992a-e0d56cf5ef07,tg:lhbr:61614,e73_LegacyInformationMerged,1,8,brgr,8 brgr,groepsbeschrijving,False
18c725db-4e59-5da2-967e-ad2cc00a4837,tg:lhbr:151974,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
d4a6ec28-94da-58a7-b270-5f45d784f82c,tg:lhbr:282462,e73_LegacyInformationMerged,1,3,brin,3 brin,groepsbeschrijving,False
ea69aabe-1289-518a-93d6-d95ba439989a,tg:lhbr:14928,e73_LegacyInformationMerged,1,22,brgr,22 brgr,groepsbeschrijving,False
ce67f7d8-a8ed-55b4-8d1c-216fd89091dc,tg:lhbr:212571,e73_LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
814775eb-eb5d-5c95-b205-2aab9c43c49b,tg:lhbr:306,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
620fcbe2-fda4-5294-9eb0-95b475d6943c,tg:lhbr:63074,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
b05152af-94ed-5665-924b-ee38d022b6b3,tg:lhbr:39058,e73_LegacyInformationMerged,1,25,brgr,25 brgr,groepsbeschrijving,False
d4baa38e-e78a-5621-ab2c-2744e6e9fbca,tg:lhbr:200889,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
4a44a1dd-8752-5694-b72d-2fcf459e88bd,tg:lhbr:56614,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
a056c3b3-f914-594c-bc6f-a087ac8ba1a1,tg:lhbr:44275,e73_LegacyInformationMerged,1,29,brgr,29 brgr,groepsbeschrijving,False
f7dcd280-debb-5aa9-9f97-e2a9f099c521,tg:lhbr:62243,e73_LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
7badb872-db9a-5631-b6af-0df40cf4d5c4,tg:lhbr:287579,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
01e354a3-11b8-5b69-9a26-f0e0d3abd66c,tg:lhbr:8754,e73_LegacyInformationMerged,1,13,brgr,13 brgr,groepsbeschrijving,False
69a9698e-1cb7-5e3d-82a6-e191621f7451,tg:lhbr:61129,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
706b2ec0-9fe1-5690-878b-1f9765575997,tg:lhbr:132638,e73_LegacyInformationMerged,1,38,brgr,38 brgr,groepsbeschrijving,False
3336ec2a-96df-5ee2-a01b-205e0ee41449,tg:lhbr:63631,e73_LegacyInformationMerged,1,21,brgr,21 brgr,groepsbeschrijving,False
88b11752-0a0c-501d-9182-cdb251bdf2a7,tg:lhbr:286892,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
cb5ea8bb-6f45-5113-b554-ef774e1ba7f5,tg:lhbr:287401,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
f42dc66b-e941-5510-afae-20ba1324a3fe,tg:lhbr:111150,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
e3efebda-d4d0-5151-a6f8-af78c8cd3248,tg:lhbr:61051,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
e113facb-42c1-54a1-8995-ef15c8236bb1,tg:lhbr:201337,e73_LegacyInformationMerged,1,3,brgr,3 brgr,groepsbeschrijving,False
1fdd3346-d5b3-590c-84c5-8e8ad7483cd1,tg:lhbr:287569,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
06783f45-39c8-54c4-9c4a-402cf0b05c8c,tg:lhbr:8744,e73_LegacyInformationMerged,1,18,brgr,18 brgr,groepsbeschrijving,False
b3578c59-c92a-5a68-a70d-9c55eb77a466,tg:lhbr:159475,e73_LegacyInformationMerged,1,20,brgr,20 brgr,groepsbeschrijving,False
3617623f-88e2-53ff-86e3-aeb84abcc159,tg:lhbr:61139,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
4ebd92ae-6847-52ce-b743-6a43bab7bb6a,tg:lhbr:253937,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
43e4a9ce-bb3e-53bb-a8bb-634d9b80a70e,tg:lhbr:63759,e73_LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
0a835840-4141-580f-a59b-451c731c2cb9,tg:lhbr:293444,e73_LegacyInformationMerged,1,20,brgr,20 brgr,groepsbeschrijving,False
a1fb0a7e-aaf7-55b9-b037-6ed2570855cb,tg:lhbr:62253,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
5d8feb2f-da94-53f8-8644-53fa22936901,tg:lhbr:98417,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
f2c36066-88b7-5026-b00c-5c85974f251d,tg:lhbr:86197,e73_LegacyInformationMerged,1,34,brgr,34 brgr,groepsbeschrijving,False
5dd14b7e-c911-5cfd-8a9d-593a6f01f868,tg:lhbr:287411,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
dd85d77c-1f54-58ca-9555-067556c9ed77,tg:lhbr:231534,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
c572cdcc-b650-50be-b6a2-63f10efca683,tg:lhbr:35694,e73_LegacyInformationMerged,1,14,brgr,14 brgr,groepsbeschrijving,False
b4f1e1ed-4057-524d-ba4d-f0e8dbb6bbeb,tg:lhbr:61041,e73_LegacyInformationMerged,1,17,brgr,17 brgr,groepsbeschrijving,False
d358092d-4d67-5cd8-9e8a-18f6a1d5d902,tg:lhbr:63621,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
23559834-4899-5ad6-be13-d8701b188e8e,tg:lhbr:116106,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
11b6138c-9de7-569d-b361-2f2ba9bd88ef,tg:lhbr:155594,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
47847736-d29c-53b5-b427-c89ae784b599,tg:lhbr:286882,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
7946c240-4e25-53fb-b424-7ca7f6a7356a,tg:lhbr:74466,e73_LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
3a2625d2-a004-5ea2-aa38-d8b1d2a8b588,tg:lhbr:87693,e73_LegacyInformationMerged,1,35,brgr,35 brgr,groepsbeschrijving,False
7f2a425e-647f-5e43-ae6a-b49fc9aedaaa,tg:lhbr:213420,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
69c844b4-a7e8-5458-b055-a11bf1e1409c,tg:lhbr:24391,e73_LegacyInformationMerged,1,27,brgr,27 brgr,groepsbeschrijving,False
43a5f53d-6cc8-5552-8723-0dd66c128ffd,tg:lhbr:62125,e73_LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
76edd45e-78d1-5628-9491-945d7e16928a,tg:lhbr:61337,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
dd5843f3-dc8b-5348-be00-4f250925d159,tg:lhbr:257815,e73_LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
c1aa7971-f5b0-530e-aec1-3899a3b0b6ea,tg:lhbr:165800,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
01790da1-3e75-5279-8d52-6ad9db9a667c,tg:lhbr:156588,e73_LegacyInformationMerged,1,39,brgr,39 brgr,groepsbeschrijving,False
d6835ef5-4fb3-5c04-a81d-b8e358db4547,tg:lhbr:201139,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
d187f019-c585-5b6a-bb02-a4b4dd23e7fa,tg:lhbr:33937,e73_LegacyInformationMerged,1,35,brgr,35 brgr,groepsbeschrijving,False
434ae6dc-fee7-5e42-8430-395e26c4f436,tg:lhbr:197468,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
1a3d1aec-3221-5de6-850d-f028f8036d75,tg:lhbr:63557,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
ea518b33-9ed0-59c9-a91b-52cb94b65877,tg:lhbr:237266,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
5ed0154f-cf48-53ab-85f7-2b28ad372c05,tg:lhbr:293722,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
6f8326e1-65aa-58b5-820e-8faa22d06d81,tg:lhbr:24381,e73_LegacyInformationMerged,1,26,brgr,26 brgr,groepsbeschrijving,False
59b7e82b-f6f0-568c-8d25-73aea11e06ad,tg:lhbr:98771,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
603e5eb1-d3af-5292-ae25-f4e2165033fd,tg:lhbr:269166,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
0edd3b72-780c-5928-8543-bb4ea2ff2416,tg:lhbr:126463,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
6fde478b-59d0-5c34-9dc9-181cb9d6599f,tg:lhbr:214476,e73_LegacyInformationMerged,1,28,brgr,28 brgr,groepsbeschrijving,False
41b9eab6-4d90-5cc9-99f7-f166d6cac3d9,tg:lhbr:167691,e73_LegacyInformationMerged,1,17,brgr,17 brgr,groepsbeschrijving,False
c97d233f-0d6a-5565-8fad-b735112e1ea8,tg:lhbr:213430,e73_LegacyInformationMerged,1,10,brgr,10 brgr,groepsbeschrijving,False
5ef22c17-4d18-59e4-bc8d-713459a0e1db,tg:lhbr:40357,e73_LegacyInformationMerged,1,54,brgr,54 brgr,groepsbeschrijving,False
cddd189a-726a-5ceb-b38f-8225ba198eea,tg:lhbr:63547,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
3809aa36-c753-5672-a0ad-73ff9018e3f3,tg:lhbr:278715,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
148b4383-c7c7-51b6-906b-9f3433fde1a8,tg:lhbr:61327,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
6e8c786b-c3b4-507d-ac29-008dbd6259b3,tg:lhbr:15911,e73_LegacyInformationMerged,1,15,brgr,15 brgr,groepsbeschrijving,False
f55456d6-7d0a-5451-8964-4c42fb7eeaa1,tg:lhbr:237423,e73_LegacyInformationMerged,1,37,brgr,37 brgr,groepsbeschrijving,False
65dacde5-e416-54ea-bc62-9b53121c0363,tg:lhbr:284320,e73_LegacyInformationMerged,1,7,brin,7 brin,groepsbeschrijving,False
ec453153-fe4f-50b4-820a-439208ea9239,tg:lhbr:60889,e73_LegacyInformationMerged,1,17,brgr,17 brgr,groepsbeschrijving,False
b3d95b9f-2850-5a9b-8d38-4c462bba5931,tg:lhbr:212607,e73_LegacyInformationMerged,1,6,brgr,6 brgr,groepsbeschrijving,False
54b2f52b-e8e8-558e-a43a-71ae64e9b99c,tg:lhbr:80861,e73_LegacyInformationMerged,1,11,brgr,11 brgr,groepsbeschrijving,False
1b71bd9f-eed4-5087-aca5-3517c4c42efd,tg:lhbr:61562,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
3c178f99-0d58-542f-9fb4-94e9964b21c9,tg:lhbr:274850,e73_LegacyInformationMerged,1,2,brin,2 brin,groepsbeschrijving,False
a32e1fa2-4566-5ba5-a569-72bfce7f174a,tg:lhbr:241094,e73_LegacyInformationMerged,1,19,brgr,19 brgr,groepsbeschrijving,False
547bca89-e77b-5f63-8850-0ebfd7caaec0,tg:lhbr:215641,e73_LegacyInformationMerged,1,4,brgr,4 brgr,groepsbeschrijving,False
4f6fbc70-6b07-5188-a9ac-1a12def10963,tg:lhbr:150691,e73_LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
9fb598be-dba6-5b60-b140-648bc1143c9f,tg:lhbr:62760,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
8defdc75-4b62-570a-a695-3335791e251f,tg:lhbr:60899,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
c5e85f5c-9d49-58f7-a8b9-f27ac340abe0,tg:lhbr:284330,e73_LegacyInformationMerged,1,0,brin,0 brin,groepsbeschrijving,False
47f82875-cdea-50f0-858d-2810e3f19b5c,tg:lhbr:230475,e73_LegacyInformationMerged,1,7,brgr,7 brgr,groepsbeschrijving,False
aab26837-0b44-528d-9ea6-7de228bb5b77,tg:lhbr:72561,e73_LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
22ad8e49-60c0-5d3d-9907-7f77843a0825,tg:lhbr:121270,e73_LegacyInformationMerged,1,45,brgr,45 brgr,groepsbeschrijving,False
76645b3c-fe7b-558d-aa63-bcc6ba009612,tg:lhbr:101672,e73_LegacyInformationMerged,1,5,brgr,5 brgr,groepsbeschrijving,False
85cfa967-0812-5e91-a8c5-2da34c538b52,tg:lhbr:40502,e73_LegacyInformationMerged,1,20,brgr,20 brgr,groepsbeschrijving,False
9c4a8015-d774-5cba-a0a5-274e5f4913c8,tg:lhbr:62618,e73_LegacyInformationMerged,1,1,brgr,1 brgr,groepsbeschrijving,False
cfbd8797-3122-52bf-a9ee-31f2ee1f3a3f,tg:lhbr:167825,e73_LegacyInformationMerged,1,31,brgr,31 brgr,groepsbeschrijving,False
c84e7350-482f-5f12-b515-00a037168c23,tg:lhbr:150681,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
37b6a6a3-e233-5c6f-bbcc-96e7b8309868,tg:lhbr:63312,e73_LegacyInformationMerged,1,15,brgr,15 brgr,groepsbeschrijving,False
8981a04d-d292-5a5a-baea-f6279baba934,tg:lhbr:51209,e73_LegacyInformationMerged,1,12,brgr,12 brgr,groepsbeschrijving,False
2cf72dcf-703d-51d9-8159-3e2875499bf0,tg:lhbr:278140,e73_LegacyInformationMerged,1,3,brin,3 brin,groepsbeschrijving,False
3202a464-601a-5ee3-9079-95b96a8ee34f,tg:lhbr:212617,e73_LegacyInformationMerged,1,9,brgr,9 brgr,groepsbeschrijving,False
6994a593-9991-58ec-925f-7bfb2ebadcfe,tg:lhbr:274840,e73_LegacyInformationMerged,1,4,,4 nan,groepsbeschrijving,False
f8c47d23-222a-5682-a945-166fc3538430,tg:lhbr:63496,e73_LegacyInformationMerged,1,2,brgr,2 brgr,groepsbeschrijving,False
