ResourceID,brocade.id,card,order,source_field,source_code,Condition State Note,Condition State Notes Language,Condition State Notes Type
3b68db8d-8391-5658-becc-a67fe578f33a,tg:lhsc:678_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>barsten: onderaan, basis, rechts</p>
</li>
<li>
<p>krassen: L-kraag</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: rechts vooraan / linkerschouder (03/09/2001)</p>
</li>
</ul>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>barsten: onderaan, basis, rechts</p>
</li>
<li>
<p>krassen: L-kraag</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: rechts vooraan / linkerschouder (03/09/2001)</p>
</li>
</ul>
",Nederlands,condition/examination description
070b67b2-10e8-5645-a563-af4c3d029cf1,tg:lhsc:668_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: zwarte</p>
</li>
<li>
<p>lacunes: onderste knoop</p>
</li>
<li>
<p>afschilfering van de afwerkingslaag: linkerwang</p>
</li>
</ul>
<p>(29/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: zwarte</p>
</li>
<li>
<p>lacunes: onderste knoop</p>
</li>
<li>
<p>afschilfering van de afwerkingslaag: linkerwang</p>
</li>
</ul>
<p>(29/08/2001)</p>
",Nederlands,condition/examination description
2bcc592e-fbd8-5eb6-b3e6-2ecfd73542ef,tg:lhsc:875_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lichtbruine vlekken, schimmel</p>
</li>
<li>
<p>kleine lacunes rechtsonder</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(24/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lichtbruine vlekken, schimmel</p>
</li>
<li>
<p>kleine lacunes rechtsonder</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(24/08/2001)</p>
",Nederlands,condition/examination description
8a5a64c8-7b0b-5619-9298-d199eeb89b18,tg:lhsc:865_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: kleine lichtbruine, schimmel</p>
</li>
</ul>
<p>(23/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: kleine lichtbruine, schimmel</p>
</li>
</ul>
<p>(23/08/2001)</p>
",Nederlands,condition/examination description
39666fb8-080d-5ca1-90a3-b5bfe0b280f6,tg:lhsc:1269_#1,e22_Conditions,1,note.lhconditie,"<ul>
<li>op aangezicht puntzetting in potlood</li>
</ul>
","<ul>
<li>op aangezicht puntzetting in potlood</li>
</ul>
",Nederlands,condition/examination description
3ecfc0a7-35a2-5edd-a6b7-7a3025db20d9,tg:lhsc:1067_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: snor, onder rechteroog</p>
</li>
<li>
<p>krassen: achter oor, zijkant</p>
</li>
</ul>
<p>(05/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: snor, onder rechteroog</p>
</li>
<li>
<p>krassen: achter oor, zijkant</p>
</li>
</ul>
<p>(05/09/2001)</p>
",Nederlands,condition/examination description
44c5475d-a5fe-580b-b41c-26ca05d8f5cc,tg:lhsc:2207_#1,e22_Conditions,1,note.lhconditie,"<p>goed. 17/12/2003</p>
","<p>goed. 17/12/2003</p>
",Nederlands,condition/examination description
88ddf294-78bc-508e-9f88-2187102e7a9d,tg:lhsc:1005_#1,e22_Conditions,1,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: potloodstreep op voorhoofd</p>
</li>
<li>
<p>lacunes: beide oren</p>
</li>
</ul>
<p>(07/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: potloodstreep op voorhoofd</p>
</li>
<li>
<p>lacunes: beide oren</p>
</li>
</ul>
<p>(07/09/2001)</p>
",Nederlands,condition/examination description
79f1adc1-cdeb-53f9-a5e0-53c3f669ccad,tg:lhsc:817_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: enkele onderaan</p>
</li>
</ul>
<p>(30/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: enkele onderaan</p>
</li>
</ul>
<p>(30/08/2001)</p>
",Nederlands,condition/examination description
1280b28d-a824-525a-9089-60036959b7a4,tg:lhsc:807_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: een paar witte en zwarte</p>
</li>
<li>
<p>krassen</p>
</li>
</ul>
<p>(31/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: een paar witte en zwarte</p>
</li>
<li>
<p>krassen</p>
</li>
</ul>
<p>(31/08/2001)</p>
",Nederlands,condition/examination description
7c186eb5-8a3b-5d19-abbf-2803670d53e5,tg:lhsc:762_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: kleine, lichtbruine vlekken, schimmel</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(23/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: kleine, lichtbruine vlekken, schimmel</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(23/08/2001)</p>
",Nederlands,condition/examination description
bc73b1a1-ee17-595a-ad09-81206cda75c8,tg:lhsc:772_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: roestvlekken langs de boord, ijzeren steunen in de plaaster</p>
</li>
</ul>
<p>(24/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: roestvlekken langs de boord, ijzeren steunen in de plaaster</p>
</li>
</ul>
<p>(24/08/2001)</p>
",Nederlands,condition/examination description
d5425965-f117-52f5-bc70-7ce8fb79fa9f,tg:lhsc:8056_#1,e22_Conditions,1,note.lhconditie,"<p>20/07/2007: Goed.</p>
","<p>20/07/2007: Goed.</p>
",Nederlands,condition/examination description
45f0c115-fb65-5cf0-b6df-e2e2076dc07a,tg:lhsc:8060_#1,e22_Conditions,1,note.lhconditie,"<p>23/07/2007: goed, behandeld tegen schimmel met dettoloplossing.</p>
","<p>23/07/2007: goed, behandeld tegen schimmel met dettoloplossing.</p>
",Nederlands,condition/examination description
eecf5988-8bc4-5099-a063-7302143198e2,tg:lhsc:9402_#1,e22_Conditions,1,note.lhconditie,"<ul>
<li>opp.vuil</li>
<li>lacunes in de afwerkingslaag: schilfers</li>
</ul>
<p>(30/08/2001)</p>
","<ul>
<li>opp.vuil</li>
<li>lacunes in de afwerkingslaag: schilfers</li>
</ul>
<p>(30/08/2001)</p>
",Nederlands,condition/examination description
cc093e44-046a-57c0-a5ad-f76771592ac2,tg:lhsc:432_#1,e22_Conditions,3,note.lhconditie,"<p>Goed (in 1981)</p>
","<p>Goed (in 1981)</p>
",Nederlands,condition/examination description
dc5fe5c2-01ad-5f55-b851-dc9fca5dc168,tg:lhsc:9257_#1,e22_Conditions,1,note.lhconditie,"<p>20/01/2010: Matig. Zeer fragiel aan de randen. Vezelplaat verpulvert en brokkelt af. Opletten bij het hanteren van het werk.</p>
","<p>20/01/2010: Matig. Zeer fragiel aan de randen. Vezelplaat verpulvert en brokkelt af. Opletten bij het hanteren van het werk.</p>
",Nederlands,condition/examination description
052ee5c6-d2e8-533a-867e-37626f32a119,tg:lhsc:744_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
<p>(24/08/2001)</p>
","<ul>
<li>opp.vuil</li>
</ul>
<p>(24/08/2001)</p>
",Nederlands,condition/examination description
b0150b79-ea52-5ea4-bd4c-a26702389160,tg:lhsc:9059_#1,e22_Conditions,2,note.lhconditie,"<p>06/11/2008: Slecht</p>
","<p>06/11/2008: Slecht</p>
",Nederlands,condition/examination description
3bbc36e5-6668-596f-8f6a-ec30475c0ea4,tg:lhsc:888_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: kleine links onder</p>
</li>
<li>
<p>lacunes in de afwerkingslag: kleintjes op de baard</p>
</li>
</ul>
<p>(23/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: kleine links onder</p>
</li>
<li>
<p>lacunes in de afwerkingslag: kleintjes op de baard</p>
</li>
</ul>
<p>(23/08/2001)</p>
",Nederlands,condition/examination description
17bbb64a-c381-5fd5-b1cc-cc7307b8fda6,tg:lhsc:898_#1,e22_Conditions,1,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>grijs-bruine schimmelvlekken</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(23/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>grijs-bruine schimmelvlekken</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(23/08/2001)</p>
",Nederlands,condition/examination description
2d507298-8378-58e5-8e55-4c453d65978c,tg:lhsc:685_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: oranje verfspat, rechterbeen zwarte vlek</p>
</li>
<li>
<p>lacunes: L-arm / R-voorhoek / L-achterhoek van de basis</p>
</li>
</ul>
<p>(03/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: oranje verfspat, rechterbeen zwarte vlek</p>
</li>
<li>
<p>lacunes: L-arm / R-voorhoek / L-achterhoek van de basis</p>
</li>
</ul>
<p>(03/09/2001)</p>
",Nederlands,condition/examination description
a2b7d9f6-f2b9-5b58-acff-7de9716b0474,tg:lhsc:9188_#1,e22_Conditions,1,note.lhconditie,"<p>17/08/2009: Goed.</p>
","<p>17/08/2009: Goed.</p>
",Nederlands,condition/examination description
c5830c80-6879-5384-bbf7-db837749f816,tg:lhsc:695_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>verf op de neus</p>
</li>
</ul>
<p>(03/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>verf op de neus</p>
</li>
</ul>
<p>(03/08/2001)</p>
",Nederlands,condition/examination description
07ea7aa8-02bf-5c93-beb0-d8587e072dfd,tg:lhsc:831_#1,e22_Conditions,1,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: witte verf achterhoofd</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: voorkant</p>
</li>
</ul>
<p>(30/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: witte verf achterhoofd</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: voorkant</p>
</li>
</ul>
<p>(30/08/2001)</p>
",Nederlands,condition/examination description
52618637-a26a-5ba7-9ca2-75840880b413,tg:lhsc:949_#1,e22_Conditions,1,note.lhconditie,"<p>Goed 14/07/2003. Los van sokkel bewaren wegens onstabiliteit.<br />
(de pin in de sokkel is te kort om het gewicht van de kop te kunnen houden).</p>
","<p>Goed 14/07/2003. Los van sokkel bewaren wegens onstabiliteit.<br />
(de pin in de sokkel is te kort om het gewicht van de kop te kunnen houden).</p>
",Nederlands,condition/examination description
f205c0e8-e0ba-53bd-815b-0cb35f1c8f3d,tg:lhsc:821_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: rechterkant</p>
</li>
<li>
<p>lacunes in de afwerkingslaag:</p>
</li>
</ul>
<p>(29/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: rechterkant</p>
</li>
<li>
<p>lacunes in de afwerkingslaag:</p>
</li>
</ul>
<p>(29/08/2001)</p>
",Nederlands,condition/examination description
c6b37d91-4ddd-5974-a7b1-cb5eacfc9335,tg:lhsc:959_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: rode vlekken op vingers</p>
</li>
<li>
<p>krassen</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: rode vlekken op vingers</p>
</li>
<li>
<p>krassen</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
",Nederlands,condition/examination description
c37921bc-fc46-5e6a-b46f-d9062abcf17c,tg:lhsc:1676_#1,e22_Conditions,2,note.lhconditie,"<p>Goed 16/09/2003.</p>
","<p>Goed 16/09/2003.</p>
",Nederlands,condition/examination description
b384f716-9374-5f60-bc71-72713d6e6b4a,tg:lhsc:1033_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: roestkleurig op kin, grijze op gezicht</p>
</li>
</ul>
<p>(07/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: roestkleurig op kin, grijze op gezicht</p>
</li>
</ul>
<p>(07/09/2001)</p>
",Nederlands,condition/examination description
b04a6c52-0817-5fd4-97a4-1f651f2dd200,tg:lhsc:9386_#1,e22_Conditions,1,note.lhconditie,"<p>24/07/2015: Goed. Grote tak bovenaan: 2 breuksporen die niet beschilderd zijn, waardoor we kunnen concluderen dat er na het finaliseren van het werk 2 taktwijgen zijn afgebroken.</p>
","<p>24/07/2015: Goed. Grote tak bovenaan: 2 breuksporen die niet beschilderd zijn, waardoor we kunnen concluderen dat er na het finaliseren van het werk 2 taktwijgen zijn afgebroken.</p>
",Nederlands,condition/examination description
6ea38670-122c-5696-8bbb-6b5c720ac9a2,tg:lhsc:9396_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>verschillende lacunes</p>
</li>
<li>
<p>Neus van het beeld: sporen van breuk die verlijmd zijn</p>
</li>
</ul>
<p>(26/06/2017)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>verschillende lacunes</p>
</li>
<li>
<p>Neus van het beeld: sporen van breuk die verlijmd zijn</p>
</li>
</ul>
<p>(26/06/2017)</p>
",Nederlands,condition/examination description
e0b6a947-1325-57a4-aae8-5ef28be388ca,tg:lhsc:1023_#1,e22_Conditions,1,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
<p>(07/09/2001)</p>
","<ul>
<li>opp.vuil</li>
</ul>
<p>(07/09/2001)</p>
",Nederlands,condition/examination description
92a4c87a-1f28-5d72-9239-d7d8494fcbb6,tg:lhsc:1129_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
<p>Conditie van sokkel</p>
<ul>
<li>opp.vuil</li>
</ul>
<p>(04/09/2001)</p>
","<ul>
<li>opp.vuil</li>
</ul>
<p>Conditie van sokkel</p>
<ul>
<li>opp.vuil</li>
</ul>
<p>(04/09/2001)</p>
",Nederlands,condition/examination description
ce9eaf78-355f-577c-be20-bc26cb3113c9,tg:lhsc:1051_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>barsten: fijne barstje boven neus en in linkeroog, door bakschade; nu<br />
stabiel</p>
</li>
</ul>
<p>Conditie van de sokkel</p>
<ul>
<li>opp.vuil</li>
</ul>
<p>(28/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>barsten: fijne barstje boven neus en in linkeroog, door bakschade; nu<br />
stabiel</p>
</li>
</ul>
<p>Conditie van de sokkel</p>
<ul>
<li>opp.vuil</li>
</ul>
<p>(28/08/2001)</p>
",Nederlands,condition/examination description
ba5877f6-a6af-5b26-9b70-eb92c50ac00e,tg:lhsc:1139_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: zwarte verfspatten, rode vlekken, vlekkerig uitzicht</p>
</li>
<li>
<p>lacunes: grote achteraan en voorkant sokkel</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: enkele, craqueleren verflaag</p>
</li>
</ul>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: zwarte verfspatten, rode vlekken, vlekkerig uitzicht</p>
</li>
<li>
<p>lacunes: grote achteraan en voorkant sokkel</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: enkele, craqueleren verflaag</p>
</li>
</ul>
",Nederlands,condition/examination description
ffe13235-8adb-59f8-813b-b2a76ce8c60c,tg:lhsc:5736_#1,e22_Conditions,2,note.lhconditie,"<p>26/07/2005: Goed, enkele afgeschaafde stukjes aan de baard.</p>
","<p>26/07/2005: Goed, enkele afgeschaafde stukjes aan de baard.</p>
",Nederlands,condition/examination description
2e6cb6c5-4c4b-5abc-a667-2c4f1d1ce04f,tg:lhsc:853_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: witte vlekjes, schimmel</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>De schimmel is zeer gemakkelijk weg te borstelen en laat bij dit object geen<br />
vlekken achter. (23/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: witte vlekjes, schimmel</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>De schimmel is zeer gemakkelijk weg te borstelen en laat bij dit object geen<br />
vlekken achter. (23/08/2001)</p>
",Nederlands,condition/examination description
a90db8c5-d830-545e-9fb6-c1a8de5c89df,tg:lhsc:982_#1,e22_Conditions,1,note.lhconditie,"<ul>
<li>opp.vuil</li>
</ul>
<p>(07/09/2001)</p>
","<ul>
<li>opp.vuil</li>
</ul>
<p>(07/09/2001)</p>
",Nederlands,condition/examination description
773f5c4e-cdd8-541b-a40d-8723f103651f,tg:lhsc:726_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: schimmel</p>
</li>
<li>
<p>barsten:</p>
</li>
<li>
<p>lacunes: kleine langs de randen, een paar op het beeld</p>
</li>
<li>
<p>losliggende delen:</p>
</li>
<li>
<p>kleine lichtbruine vlekjes: schimmel</p>
</li>
<li>
<p>afschilfering van de afwerkingslaag:</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: zeer veel, geeft een vlekkerig uiterlijk</p>
</li>
</ul>
<p>(22/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: schimmel</p>
</li>
<li>
<p>barsten:</p>
</li>
<li>
<p>lacunes: kleine langs de randen, een paar op het beeld</p>
</li>
<li>
<p>losliggende delen:</p>
</li>
<li>
<p>kleine lichtbruine vlekjes: schimmel</p>
</li>
<li>
<p>afschilfering van de afwerkingslaag:</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: zeer veel, geeft een vlekkerig uiterlijk</p>
</li>
</ul>
<p>(22/08/2001)</p>
",Nederlands,condition/examination description
4827ff05-ecc1-5559-b816-cfd08d682e62,tg:lhsc:736_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>oop,vuil</p>
</li>
<li>
<p>vlekken: licht-bruine schimmelvlekken, zwarte vingerafdrukken</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(22/08/2001)</p>
","<ul>
<li>
<p>oop,vuil</p>
</li>
<li>
<p>vlekken: licht-bruine schimmelvlekken, zwarte vingerafdrukken</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(22/08/2001)</p>
",Nederlands,condition/examination description
f7da3bd6-d90c-50ea-9a38-d5cc7f786538,tg:lhsc:440_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: kleine in de baard</p>
</li>
</ul>
<p>(04/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: kleine in de baard</p>
</li>
</ul>
<p>(04/09/2001)</p>
",Nederlands,condition/examination description
ff64a7e8-8c4f-58be-8ff9-fa96a606f75f,tg:lhsc:1190_#1,e22_Conditions,1,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: witte verfspotten</p>
</li>
<li>
<p>lacunes: links, snor</p>
</li>
<li>
<p>afschilfering van de afwerkingslaag: linkerwang</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: snor (10/09/2001)</p>
</li>
</ul>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: witte verfspotten</p>
</li>
<li>
<p>lacunes: links, snor</p>
</li>
<li>
<p>afschilfering van de afwerkingslaag: linkerwang</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: snor (10/09/2001)</p>
</li>
</ul>
",Nederlands,condition/examination description
bd6e4816-d073-5923-8b0a-0fe22035dcf3,tg:lhsc:1174_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: neus, rechterdeel snor, stootschade rechterwenkbrauw</p>
</li>
<li>
<p>afschilfering van de afwerkingslaag: over de volledige opp.</p>
</li>
<li>
<p>lacunes in de afwerkingslaag</p>
</li>
</ul>
<p>(29/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>lacunes: neus, rechterdeel snor, stootschade rechterwenkbrauw</p>
</li>
<li>
<p>afschilfering van de afwerkingslaag: over de volledige opp.</p>
</li>
<li>
<p>lacunes in de afwerkingslaag</p>
</li>
</ul>
<p>(29/08/2001)</p>
",Nederlands,condition/examination description
2f89f557-b8a8-5213-9178-aa6a5da2195d,tg:lhsc:1164_#1,e22_Conditions,3,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: witte</p>
</li>
</ul>
<p>Conditie van de sokkel</p>
<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>slecht aan het beeld bevestigd</p>
</li>
<li>
<p>lacunes: linkerhoeken</p>
</li>
</ul>
<p>(31/08/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: witte</p>
</li>
</ul>
<p>Conditie van de sokkel</p>
<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>slecht aan het beeld bevestigd</p>
</li>
<li>
<p>lacunes: linkerhoeken</p>
</li>
</ul>
<p>(31/08/2001)</p>
",Nederlands,condition/examination description
101f7c19-f86a-5e15-8cbf-0cc357239581,tg:lhsc:5046_#1,e22_Conditions,1,note.lhconditie,"<p>09/02/2005: Goed.</p>
","<p>09/02/2005: Goed.</p>
",Nederlands,condition/examination description
002f61ae-3da1-5ccf-ba41-731b84871b97,tg:lhsc:976_#1,e22_Conditions,1,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: bruin, schimmel</p>
</li>
<li>
<p>krassen</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(11/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: bruin, schimmel</p>
</li>
<li>
<p>krassen</p>
</li>
<li>
<p>schimmel</p>
</li>
</ul>
<p>(11/09/2001)</p>
",Nederlands,condition/examination description
3297ff87-ea5d-54e4-85bf-be680d392e96,tg:lhsc:966_#1,e22_Conditions,1,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>barsten</p>
</li>
</ul>
<p>(11/09/2001)</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>barsten</p>
</li>
</ul>
<p>(11/09/2001)</p>
",Nederlands,condition/examination description
7bec70f5-e415-5d1f-8722-616d2685ec38,tg:lhsc:1596_#1,e22_Conditions,1,note.lhconditie,"<p>goed. 4/09/2003</p>
","<p>goed. 4/09/2003</p>
",Nederlands,condition/examination description
b0a92fef-aba8-5acf-b853-82324b603d5b,tg:lhsc:9372_#1,e22_Conditions,2,note.lhconditie,"<p>26.03.2013: Beschadigd aan de hoed vooraan, punt is afgebroken. Oude restauraties aan de neus en vooraan rechtsonder, lacunes werden opgevuld en herschilderd. Grote lacunes achterzijde en kleine lacunes her en der.</p>
","<p>26.03.2013: Beschadigd aan de hoed vooraan, punt is afgebroken. Oude restauraties aan de neus en vooraan rechtsonder, lacunes werden opgevuld en herschilderd. Grote lacunes achterzijde en kleine lacunes her en der.</p>
",Nederlands,condition/examination description
e43e39f8-4c02-59b0-b6fb-c1ec97cf92e7,tg:lhsc:1682_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>licht beschadigd</li>
</ul>
","<ul>
<li>licht beschadigd</li>
</ul>
",Nederlands,condition/examination description
6e24ed96-865c-5094-99b5-b2402f664cd1,tg:lhsc:719_#1,e22_Conditions,2,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: kleine donker-grijze vlekjes (schimmel), witte vegen naast,<br />
verlijming, resten plaaster</p>
</li>
<li>
<p>lacunes: heel klein stukje van de neus is afgeschaafd</p>
</li>
<li>
<p>rechtsonder kleeft een stukje bruin papier</p>
</li>
</ul>
<p>(21/08/2001) Vroeger restauratie ingrepen: oude verlijming met plaaster, langs<br />
achterzijde verstevigd met plaaster en jutte. Barst loopt van midden-bovenaan<br />
naar middenrechts. De barst is duidelijk zichtbaar omdat er haast geen<br />
retouche aanwezig is.</p>
<p>De afwerkingslaag is gecraqueleerd.</p>
","<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: kleine donker-grijze vlekjes (schimmel), witte vegen naast,<br />
verlijming, resten plaaster</p>
</li>
<li>
<p>lacunes: heel klein stukje van de neus is afgeschaafd</p>
</li>
<li>
<p>rechtsonder kleeft een stukje bruin papier</p>
</li>
</ul>
<p>(21/08/2001) Vroeger restauratie ingrepen: oude verlijming met plaaster, langs<br />
achterzijde verstevigd met plaaster en jutte. Barst loopt van midden-bovenaan<br />
naar middenrechts. De barst is duidelijk zichtbaar omdat er haast geen<br />
retouche aanwezig is.</p>
<p>De afwerkingslaag is gecraqueleerd.</p>
",Nederlands,condition/examination description
