ResourceID,mmb_id_mat,card,order,Acquisition Widget,Archive Widget,Image URL,Image Manifest,Image Manifest Type,Image URL Type,source_field,source_date,Restriction Type,Keeper,Object Number,Object Number Type,Object Identifier,Warehouse Location (begin),Warehouse Location (end),Material,Production Technique Type,Object Type,Document status
029d1592-0917-5331-a9cf-f0ae83e3844c,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2261_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/029d1592-0917-5331-a9cf-f0ae83e3844c,Doos A.XVII,,ink,handwriting,letters (correspondence),
029d1592-0917-5331-a9cf-f0ae83e3844c,tg:mmbbr:2261_#1,e22_Archives,1,,"dlod={""name"":""Correspondence III"",""ark"":""ark:/59511/x0/bb6c0979-be3d-5a56-8736-c1057dab3bd4"",""uri"":""/repositories/15/archival_objects/20385182"",""id"":""isad:mmb:19"",""capacity"":""Correspondence III"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
029d1592-0917-5331-a9cf-f0ae83e3844c,tg:mmbbr:2261_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/T1ODFbOXoEKO6OoVcKp4tFOx,https://dams.antwerpen.be/iiif/T1ODFbOXoEKO6OoVcKp4tFOx/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
029d1592-0917-5331-a9cf-f0ae83e3844c,tg:mmbbr:2261_#1,e22_UsageRestrictions,,,,,,,,begindatum,1906,permission required,,,,,,,,,,
02e092c4-893c-583a-bbeb-925fbe07ccd7,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1441_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/02e092c4-893c-583a-bbeb-925fbe07ccd7,Doos A.X,,ink,handwriting,letters (correspondence),
02e092c4-893c-583a-bbeb-925fbe07ccd7,tg:mmbbr:1441_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,
02e092c4-893c-583a-bbeb-925fbe07ccd7,tg:mmbbr:1441_#1,e22_Archives,1,,"dlod={""name"":""Briefwisseling"",""ark"":""ark:/59511/x0/8541efc9-8127-5738-b096-aecc64d37740"",""uri"":""/repositories/15/archival_objects/20385200"",""id"":""isad:mmb:37"",""capacity"":""Briefwisseling"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
02e092c4-893c-583a-bbeb-925fbe07ccd7,tg:mmbbr:1441_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/X1Vdk4WRcZXdXFcfXLokRnxJ,https://dams.antwerpen.be/iiif/X1Vdk4WRcZXdXFcfXLokRnxJ/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
02e092c4-893c-583a-bbeb-925fbe07ccd7,tg:mmbbr:1441_#1,e22_UsageRestrictions,,,,,,,,begindatum,,permission required,,,,,,,,,,
030a0d96-7489-5aa8-bb81-ca1f44cbc9b8,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2145_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/030a0d96-7489-5aa8-bb81-ca1f44cbc9b8,Doos A.XVI,,ink,handwriting,letters (correspondence),
030a0d96-7489-5aa8-bb81-ca1f44cbc9b8,tg:mmbbr:2145_#1,e22_Archives,1,,"dlod={""name"":""Correspondence III"",""ark"":""ark:/59511/x0/bb6c0979-be3d-5a56-8736-c1057dab3bd4"",""uri"":""/repositories/15/archival_objects/20385182"",""id"":""isad:mmb:19"",""capacity"":""Correspondence III"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
030a0d96-7489-5aa8-bb81-ca1f44cbc9b8,tg:mmbbr:2145_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/x1hBZyXHDXgCbuVrUlNWFWX1,https://dams.antwerpen.be/iiif/x1hBZyXHDXgCbuVrUlNWFWX1/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
030a0d96-7489-5aa8-bb81-ca1f44cbc9b8,tg:mmbbr:2145_#1,e22_UsageRestrictions,,,,,,,,begindatum,1908,permission required,,,,,,,,,,
03185d05-07fc-5e56-8f65-47eec4518acf,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1493_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/03185d05-07fc-5e56-8f65-47eec4518acf,Doos A.XI,,ink,handwriting,postcards,
03185d05-07fc-5e56-8f65-47eec4518acf,tg:mmbbr:1493_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,
03185d05-07fc-5e56-8f65-47eec4518acf,tg:mmbbr:1493_#1,e22_Archives,1,,"dlod={""name"":""Briefwisseling"",""ark"":""ark:/59511/x0/8541efc9-8127-5738-b096-aecc64d37740"",""uri"":""/repositories/15/archival_objects/20385200"",""id"":""isad:mmb:37"",""capacity"":""Briefwisseling"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
03185d05-07fc-5e56-8f65-47eec4518acf,tg:mmbbr:1493_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/V1ijIMUFELkHYvQSyBdUH9DT,https://dams.antwerpen.be/iiif/V1ijIMUFELkHYvQSyBdUH9DT/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
03185d05-07fc-5e56-8f65-47eec4518acf,tg:mmbbr:1493_#1,e22_UsageRestrictions,,,,,,,,begindatum,1908,permission required,,,,,,,,,,
0345a921-1c62-59a9-84ec-e38183d8f8f2,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:263_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/0345a921-1c62-59a9-84ec-e38183d8f8f2,Doos A.II,,ink,handwriting,letters (correspondence),
0345a921-1c62-59a9-84ec-e38183d8f8f2,tg:mmbbr:263_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
0345a921-1c62-59a9-84ec-e38183d8f8f2,tg:mmbbr:263_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/YgV5aQUrMaLYR6koVBduebCV#id,https://dams.antwerpen.be/iiif/YgV5aQUrMaLYR6koVBduebCV#id/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
0345a921-1c62-59a9-84ec-e38183d8f8f2,tg:mmbbr:263_#1,e22_UsageRestrictions,,,,,,,,begindatum,1892,open,,,,,,,,,,
034ec74d-5ac0-5976-a98f-7beb36d9219f,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2257_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/034ec74d-5ac0-5976-a98f-7beb36d9219f,Doos A.XVII,,ink,handwriting,letters (correspondence),
034ec74d-5ac0-5976-a98f-7beb36d9219f,tg:mmbbr:2257_#1,e22_Archives,1,,"dlod={""name"":""Correspondence III"",""ark"":""ark:/59511/x0/bb6c0979-be3d-5a56-8736-c1057dab3bd4"",""uri"":""/repositories/15/archival_objects/20385182"",""id"":""isad:mmb:19"",""capacity"":""Correspondence III"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
034ec74d-5ac0-5976-a98f-7beb36d9219f,tg:mmbbr:2257_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/yZPZjAYQL8dTGkVW54FdvPGw,https://dams.antwerpen.be/iiif/yZPZjAYQL8dTGkVW54FdvPGw/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
034ec74d-5ac0-5976-a98f-7beb36d9219f,tg:mmbbr:2257_#1,e22_UsageRestrictions,,,,,,,,begindatum,1905,permission required,,,,,,,,,,
03543d4e-975d-5ce9-a024-6fe4ba7a33a5,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2548_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/03543d4e-975d-5ce9-a024-6fe4ba7a33a5,Doos A.XX,,ink,handwriting,letters (correspondence),
03543d4e-975d-5ce9-a024-6fe4ba7a33a5,tg:mmbbr:2548_#1,e22_Acquisitions,1,"dlod={""name"":""aankoop van dhr. Della Faille, december 2021"",""ark"":""ark:/59511/x0/98500a41-a1e4-5bcf-af34-f79a054298bf"",""uri"":""/repositories/15/accessions/15048504"",""id"":""tr:mmb:6"",""date"":""2021-01-01"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,
03543d4e-975d-5ce9-a024-6fe4ba7a33a5,tg:mmbbr:2548_#1,e22_Archives,1,,"dlod={""name"":""Briefwisseling"",""ark"":""ark:/59511/x0/4a049d11-bffa-5d76-9ccc-1e19d0da59c0"",""uri"":""/repositories/15/archival_objects/20385202"",""id"":""isad:mmb:39"",""capacity"":""Briefwisseling"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
03543d4e-975d-5ce9-a024-6fe4ba7a33a5,tg:mmbbr:2548_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/yXPUhtbma8WqNfI8LJNtwEbZ,https://dams.antwerpen.be/iiif/yXPUhtbma8WqNfI8LJNtwEbZ/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
03543d4e-975d-5ce9-a024-6fe4ba7a33a5,tg:mmbbr:2548_#1,e22_UsageRestrictions,,,,,,,,begindatum,1853,open,,,,,,,,,,
03a8b2d8-b308-569c-ad53-f3a121809112,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:387_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/03a8b2d8-b308-569c-ad53-f3a121809112,Doos A.III,,ink,handwriting,letters (correspondence),
03a8b2d8-b308-569c-ad53-f3a121809112,tg:mmbbr:387_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
03a8b2d8-b308-569c-ad53-f3a121809112,tg:mmbbr:387_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/xdfdCqnKQJCYTTGFIkPeDUlQ#id,https://dams.antwerpen.be/iiif/xdfdCqnKQJCYTTGFIkPeDUlQ#id/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
03a8b2d8-b308-569c-ad53-f3a121809112,tg:mmbbr:387_#1,e22_UsageRestrictions,,,,,,,,begindatum,1893,permission required,,,,,,,,,,
03b281c7-9859-5e1b-a0fa-90b15150628d,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1972_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/03b281c7-9859-5e1b-a0fa-90b15150628d,Doos A.XV,,ink,handwriting,postcards,
03b281c7-9859-5e1b-a0fa-90b15150628d,tg:mmbbr:1972_#1,e22_Archives,1,,"dlod={""name"":""Correspondence II"",""ark"":""ark:/59511/x0/6371a7db-4bff-547d-accb-6e38f703fb3c"",""uri"":""/repositories/15/archival_objects/20385181"",""id"":""isad:mmb:18"",""capacity"":""Correspondence II"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
03b281c7-9859-5e1b-a0fa-90b15150628d,tg:mmbbr:1972_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/U2XoDdPrUT6WXxBWZj63yq4U,https://dams.antwerpen.be/iiif/U2XoDdPrUT6WXxBWZj63yq4U/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
03b281c7-9859-5e1b-a0fa-90b15150628d,tg:mmbbr:1972_#1,e22_UsageRestrictions,,,,,,,,begindatum,1904,permission required,,,,,,,,,,
03c4b988-b5e3-5149-83c2-248af084c856,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1106_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/03c4b988-b5e3-5149-83c2-248af084c856,Doos A.VIII,,ink,handwriting,letters (correspondence),
03c4b988-b5e3-5149-83c2-248af084c856,tg:mmbbr:1106_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
03c4b988-b5e3-5149-83c2-248af084c856,tg:mmbbr:1106_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/jneIfPk7eYeuJaWadLmPGASa,https://dams.antwerpen.be/iiif/jneIfPk7eYeuJaWadLmPGASa/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
03c4b988-b5e3-5149-83c2-248af084c856,tg:mmbbr:1106_#1,e22_UsageRestrictions,,,,,,,,begindatum,1900,permission required,,,,,,,,,,
03d9a9d0-2496-5a48-a920-77fd4579ffba,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:994_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/03d9a9d0-2496-5a48-a920-77fd4579ffba,Doos A.VII,,ink,handwriting,letters (correspondence),
03d9a9d0-2496-5a48-a920-77fd4579ffba,tg:mmbbr:994_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
03d9a9d0-2496-5a48-a920-77fd4579ffba,tg:mmbbr:994_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/o2WhjHbfSKMerZckdf7UP09Y,https://dams.antwerpen.be/iiif/o2WhjHbfSKMerZckdf7UP09Y/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
03d9a9d0-2496-5a48-a920-77fd4579ffba,tg:mmbbr:994_#1,e22_UsageRestrictions,,,,,,,,begindatum,1899,permission required,,,,,,,,,,
03dbb482-49ef-5eeb-846d-257760e6834f,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2008_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/03dbb482-49ef-5eeb-846d-257760e6834f,Doos A.XV,,ink,handwriting,postcards,
03dbb482-49ef-5eeb-846d-257760e6834f,tg:mmbbr:2008_#1,e22_Archives,1,,"dlod={""name"":""Correspondence II"",""ark"":""ark:/59511/x0/6371a7db-4bff-547d-accb-6e38f703fb3c"",""uri"":""/repositories/15/archival_objects/20385181"",""id"":""isad:mmb:18"",""capacity"":""Correspondence II"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
03dbb482-49ef-5eeb-846d-257760e6834f,tg:mmbbr:2008_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/CNYbbcXZgRVUWFMDKzdv2LGe,https://dams.antwerpen.be/iiif/CNYbbcXZgRVUWFMDKzdv2LGe/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
03dbb482-49ef-5eeb-846d-257760e6834f,tg:mmbbr:2008_#1,e22_UsageRestrictions,,,,,,,,begindatum,1904,permission required,,,,,,,,,,
03f8afd6-960b-5c41-8b0f-f78da826328b,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2372_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/03f8afd6-960b-5c41-8b0f-f78da826328b,Doos A.XVIII,,ink,handwriting,postcards,
03f8afd6-960b-5c41-8b0f-f78da826328b,tg:mmbbr:2372_#1,e22_Archives,1,,"dlod={""name"":""Correspondence IV"",""ark"":""ark:/59511/x0/869b3d3f-de15-56d3-bafb-9134feab2172"",""uri"":""/repositories/15/archival_objects/20385183"",""id"":""isad:mmb:20"",""capacity"":""Correspondence IV"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
03f8afd6-960b-5c41-8b0f-f78da826328b,tg:mmbbr:2372_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/f1QPDDh9CUqAZ6aFMSSp2WDJ,https://dams.antwerpen.be/iiif/f1QPDDh9CUqAZ6aFMSSp2WDJ/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
03f8afd6-960b-5c41-8b0f-f78da826328b,tg:mmbbr:2372_#1,e22_UsageRestrictions,,,,,,,,begindatum,,permission required,,,,,,,,,,
041fc66a-25f1-5325-b81f-088a7200e8d3,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1602_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/041fc66a-25f1-5325-b81f-088a7200e8d3,Doos A.XII,,ink,handwriting,letters (correspondence),
041fc66a-25f1-5325-b81f-088a7200e8d3,tg:mmbbr:1602_#1,e22_Archives,1,,"dlod={""name"":""Briefwisseling en financiële dossiers"",""ark"":""ark:/59511/x0/940ac2ac-9ed7-55ac-86ab-724c3351d98b"",""uri"":""/repositories/15/archival_objects/20385178"",""id"":""isad:mmb:15"",""capacity"":""Briefwisseling en financiële dossiers"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
041fc66a-25f1-5325-b81f-088a7200e8d3,tg:mmbbr:1602_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/d2NSgUL6ldFssuJTTLbFVNCD,https://dams.antwerpen.be/iiif/d2NSgUL6ldFssuJTTLbFVNCD/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
041fc66a-25f1-5325-b81f-088a7200e8d3,tg:mmbbr:1602_#1,e22_UsageRestrictions,,,,,,,,begindatum,,permission required,,,,,,,,,,
0442d3d8-bc0c-504b-bb5f-e0e00facba98,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:821_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/0442d3d8-bc0c-504b-bb5f-e0e00facba98,Doos A.VI,,ink,handwriting,letters (correspondence),
0442d3d8-bc0c-504b-bb5f-e0e00facba98,tg:mmbbr:821_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
0442d3d8-bc0c-504b-bb5f-e0e00facba98,tg:mmbbr:821_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/s1RH3qPVlYVeXFaCbSC1rwg6,https://dams.antwerpen.be/iiif/s1RH3qPVlYVeXFaCbSC1rwg6/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
0442d3d8-bc0c-504b-bb5f-e0e00facba98,tg:mmbbr:821_#1,e22_UsageRestrictions,,,,,,,,begindatum,1897,permission required,,,,,,,,,,
045ffc4a-6dba-53f1-be85-63aaa0f4a897,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2411_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/045ffc4a-6dba-53f1-be85-63aaa0f4a897,Doos A.XVIII,,ink,handwriting,letters (correspondence),
045ffc4a-6dba-53f1-be85-63aaa0f4a897,tg:mmbbr:2411_#1,e22_Archives,1,,"dlod={""name"":""Correspondence IV"",""ark"":""ark:/59511/x0/869b3d3f-de15-56d3-bafb-9134feab2172"",""uri"":""/repositories/15/archival_objects/20385183"",""id"":""isad:mmb:20"",""capacity"":""Correspondence IV"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
045ffc4a-6dba-53f1-be85-63aaa0f4a897,tg:mmbbr:2411_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/a1HUfbohhiVVRZFZrYuZ11nm,https://dams.antwerpen.be/iiif/a1HUfbohhiVVRZFZrYuZ11nm/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
045ffc4a-6dba-53f1-be85-63aaa0f4a897,tg:mmbbr:2411_#1,e22_UsageRestrictions,,,,,,,,begindatum,1904,permission required,,,,,,,,,,
04849080-8521-5716-9697-8d7271b6b9e0,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:405_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/04849080-8521-5716-9697-8d7271b6b9e0,Doos A.III,,ink,handwriting,letters (correspondence),
04849080-8521-5716-9697-8d7271b6b9e0,tg:mmbbr:405_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
04849080-8521-5716-9697-8d7271b6b9e0,tg:mmbbr:405_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/ESsacJuVLHoRhZWWIbOjkQ03#id,https://dams.antwerpen.be/iiif/ESsacJuVLHoRhZWWIbOjkQ03#id/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
04849080-8521-5716-9697-8d7271b6b9e0,tg:mmbbr:405_#1,e22_UsageRestrictions,,,,,,,,begindatum,1894,permission required,,,,,,,,,,
04891358-a066-5111-99d9-1e6288751ba3,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1433_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/04891358-a066-5111-99d9-1e6288751ba3,Doos A.X,,ink,handwriting,visiting cards,
04891358-a066-5111-99d9-1e6288751ba3,tg:mmbbr:1433_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,
04891358-a066-5111-99d9-1e6288751ba3,tg:mmbbr:1433_#1,e22_Archives,1,,"dlod={""name"":""Briefwisseling"",""ark"":""ark:/59511/x0/8541efc9-8127-5738-b096-aecc64d37740"",""uri"":""/repositories/15/archival_objects/20385200"",""id"":""isad:mmb:37"",""capacity"":""Briefwisseling"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
04891358-a066-5111-99d9-1e6288751ba3,tg:mmbbr:1433_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/r2KqsWqrWDLZcBh6SYYSHjjq,https://dams.antwerpen.be/iiif/r2KqsWqrWDLZcBh6SYYSHjjq/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
04891358-a066-5111-99d9-1e6288751ba3,tg:mmbbr:1433_#1,e22_UsageRestrictions,,,,,,,,begindatum,,permission required,,,,,,,,,,
048be7fb-933b-5c50-a3a3-d16a9f6b0e8c,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1697_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/048be7fb-933b-5c50-a3a3-d16a9f6b0e8c,Doos A.XII,,ink,typewriting,visiting cards,
048be7fb-933b-5c50-a3a3-d16a9f6b0e8c,tg:mmbbr:1697_#1,e22_Archives,1,,"dlod={""name"":""Bedankbrieven betreffende het ontvangst van de Rhijnsche Legenden"",""ark"":""ark:/59511/x0/895c5545-fcc3-53d4-bacf-40f1e8641096"",""uri"":""/repositories/15/archival_objects/20385191"",""id"":""isad:mmb:28"",""capacity"":""Bedankbrieven betreffende het ontvangst van de Rhijnsche Legenden"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
048be7fb-933b-5c50-a3a3-d16a9f6b0e8c,tg:mmbbr:1697_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/n1cIaS9i8WNcBQNYMUlWXJVS,https://dams.antwerpen.be/iiif/n1cIaS9i8WNcBQNYMUlWXJVS/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
048be7fb-933b-5c50-a3a3-d16a9f6b0e8c,tg:mmbbr:1697_#1,e22_UsageRestrictions,,,,,,,,begindatum,,permission required,,,,,,,,,,
04bfbb92-0c9d-5168-be56-59ee9f73ceb6,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:544_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/04bfbb92-0c9d-5168-be56-59ee9f73ceb6,Doos A.IV,,ink,handwriting,letters (correspondence),
04bfbb92-0c9d-5168-be56-59ee9f73ceb6,tg:mmbbr:544_#1,e22_Archives,1,,"dlod={""name"":""Stukken betreffende de collectievorming"",""ark"":""ark:/59511/x0/31f31562-e656-581b-8848-203f12243a57"",""uri"":""/repositories/15/archival_objects/20385167"",""id"":""isad:mmb:4"",""capacity"":""Stukken betreffende de collectievorming"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,
04bfbb92-0c9d-5168-be56-59ee9f73ceb6,tg:mmbbr:544_#1,e22_Images,1,,,https://dams.antwerpen.be/asset/G1QVUPcDnEOSRGJfLJbnljev#id,https://dams.antwerpen.be/iiif/G1QVUPcDnEOSRGJfLJbnljev#id/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,,
04bfbb92-0c9d-5168-be56-59ee9f73ceb6,tg:mmbbr:544_#1,e22_UsageRestrictions,,,,,,,,begindatum,1894,permission required,,,,,,,,,,
04dd6282-2f99-54c9-9e6e-a663cada08ab,,AA,0,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1341_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/04dd6282-2f99-54c9-9e6e-a663cada08ab,Doos A.X,,ink,handwriting,postcards,
