ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Title Type,Title,Title Language,Record Type,Annotation Type,Annotation Language,Annotation,Description Type,Description Language,Description,au_code,au_name,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Start Date,End Date,Connected Subject Role,Connected Subject Widget
1383d707-43bc-571d-919e-7f0dd9994e4f,e73_MaterialRecords,tg:mmbdc:82,1,,,,,,,55732d1a-e5f9-5ffc-9bc5-97984bfefac1,tg:mmbdc:82_#1,"[{""resourceId"": ""55732d1a-e5f9-5ffc-9bc5-97984bfefac1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""69f2e455-a0c5-45a1-a908-b1e785eaf9fa"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
1509a781-cb9d-5760-8b8f-607e96b7195c,AA,tg:mmbdc:7,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/1509a781-cb9d-5760-8b8f-607e96b7195c,object identifier,tg:mmbdc:7,record identifiers,MMB.A.1195,constructed titles,Doodsbrief Henriëtte Rosalie Mayer van den Bergh,Dutch (language),Documenten,,,,,,,,,,,,,,,
1509a781-cb9d-5760-8b8f-607e96b7195c,e73_ConnectedSubjects,tg:mmbdc:7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::115216:1,"Mayer van den Bergh, Henriëtte Rosalie",,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/people/12220363"",""au::115216"",""au::115216:1"",""ark:/83110/x0/a33eb06f-e33a-5dbe-afed-543e95bf1cb3"",""Henriëtte Rosalie Mayer van den Bergh"",""ark:/83110/x0/11b9e506-f228-519a-981a-048382bc200c""],""name"":""Henriëtte Rosalie Mayer van den Bergh"",""ark"":""ark:/83110/x0/11b9e506-f228-519a-981a-048382bc200c"",""uri"":""/agents/people/12220363"",""id"":""au::115216:1"",""resourceArk"":""ark:/83110/x0/a33eb06f-e33a-5dbe-afed-543e95bf1cb3"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
1509a781-cb9d-5760-8b8f-607e96b7195c,e73_Copyrights,tg:mmbdc:7,,begindatum,,,,,,,,,1892,No Copyright - Public Domain Mark 1.0,2007,,,,,,,,,,,,,,,,,,,,,,,,
1509a781-cb9d-5760-8b8f-607e96b7195c,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509a781-cb9d-5760-8b8f-607e96b7195c,e73_CreationTimeSpans,tg:mmbdc:7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892-02-16,,,
1509a781-cb9d-5760-8b8f-607e96b7195c,e73_MaterialRecords,tg:mmbdc:7,1,,,,,,,66461767-c6e9-5183-8ed0-53031e25ab9c,tg:mmbdc:7_#1,"[{""resourceId"": ""66461767-c6e9-5183-8ed0-53031e25ab9c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""016ddddb-6888-4cae-a8b7-659f79437689"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
1719c64c-fa7a-5d5f-bdc5-798537c2c9d6,AA,tg:mmbdc:60,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/1719c64c-fa7a-5d5f-bdc5-798537c2c9d6,object identifier,tg:mmbdc:60,record identifiers,MMB.A.1368,constructed titles,Toespraak ter ere van de feestdag van Sint Henricus,Dutch (language),Documenten,,,,,,,,,,,,,,,
1719c64c-fa7a-5d5f-bdc5-798537c2c9d6,e73_Copyrights,tg:mmbdc:60,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,
1719c64c-fa7a-5d5f-bdc5-798537c2c9d6,e73_CreationActors,tg:mmbdc:60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::5179:1,"Delbeke, August",authors,,"dlod={""suggest"":[""/agents/people/554153"",""au::5179"",""au::5179:1"",""ark:/83110/x0/0247daf1-3723-5112-b386-c97178556126"",""August Delbeke"",""ark:/83110/x0/d24b28cd-bad0-596d-b33a-0bacd3bf50d5""],""name"":""August Delbeke"",""ark"":""ark:/83110/x0/d24b28cd-bad0-596d-b33a-0bacd3bf50d5"",""uri"":""/agents/people/554153"",""id"":""au::5179:1"",""resourceArk"":""ark:/83110/x0/0247daf1-3723-5112-b386-c97178556126"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",,,,
1719c64c-fa7a-5d5f-bdc5-798537c2c9d6,e73_CreationPlaces,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719c64c-fa7a-5d5f-bdc5-798537c2c9d6,e73_MaterialRecords,tg:mmbdc:60,1,,,,,,,af8ff991-c2ca-5569-8728-ffec3363ebe3,tg:mmbdc:60_#1,"[{""resourceId"": ""af8ff991-c2ca-5569-8728-ffec3363ebe3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8ad0424d-ac10-45b1-a879-add6ec294408"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
1aaa7628-6013-5f5f-8c5a-9dfcf6969bfd,AA,tg:mmbdc:49,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/1aaa7628-6013-5f5f-8c5a-9dfcf6969bfd,object identifier,tg:mmbdc:49,record identifiers,MMB.A.1289,constructed titles,Foto van de façade van het Museum Mayer van den Bergh met annotaties,Dutch (language),Documenten,,,,,,,,,,,,,,,
1aaa7628-6013-5f5f-8c5a-9dfcf6969bfd,e73_ConnectedSubjects,tg:mmbdc:49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::13305:1,Museum Mayer van den Bergh,,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/corporate_entities/1423635"",""au::13305"",""au::13305:1"",""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""Museum Mayer van den Bergh"",""ark:/83110/x0/2f0c33fd-2a9b-5212-ab49-9ca91672499c""],""name"":""Museum Mayer van den Bergh"",""ark"":""ark:/83110/x0/2f0c33fd-2a9b-5212-ab49-9ca91672499c"",""uri"":""/agents/corporate_entities/1423635"",""id"":""au::13305:1"",""resourceArk"":""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
1aaa7628-6013-5f5f-8c5a-9dfcf6969bfd,e73_Copyrights,tg:mmbdc:49,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,
1aaa7628-6013-5f5f-8c5a-9dfcf6969bfd,e73_CreationActors,tg:mmbdc:49,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,onderwerp:1,,,"No match for onderwerp, nan, ",,,,,
1aaa7628-6013-5f5f-8c5a-9dfcf6969bfd,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1aaa7628-6013-5f5f-8c5a-9dfcf6969bfd,e73_MaterialRecords,tg:mmbdc:49,1,,,,,,,5bed484c-6203-5738-ab11-d2a351f9c38b,tg:mmbdc:49_#1,"[{""resourceId"": ""5bed484c-6203-5738-ab11-d2a351f9c38b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b5e6deb7-7958-41f8-a63c-e4e140994863"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
1c082e15-3131-5b39-acf3-ee112d00ed57,AA,tg:mmbdc:40,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/1c082e15-3131-5b39-acf3-ee112d00ed57,object identifier,tg:mmbdc:40,record identifiers,MMB.A.1270,constructed titles,"Verslag van de zitting die plaatsvond in de 'Pastorije Sinte Walborgh, in de wijk ghenaemt 't Oudt-Antwerpen'",Dutch (language),Documenten,,,,,,,,,,,,,,,
1c082e15-3131-5b39-acf3-ee112d00ed57,e73_Copyrights,tg:mmbdc:40,,begindatum,,,,,,,,,1894,No Known Copyright,2009,,,,,,,,,,,,,,,,,,,,,,,,
1c082e15-3131-5b39-acf3-ee112d00ed57,e73_CreationActors,tg:mmbdc:40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",signers,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",,,,
1c082e15-3131-5b39-acf3-ee112d00ed57,e73_CreationActors,tg:mmbdc:40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schoesetters, Gregoor",signers,"Schoesetters, Gregoor (Gesigneerd door)",,,,,
1c082e15-3131-5b39-acf3-ee112d00ed57,e73_CreationPlaces,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c082e15-3131-5b39-acf3-ee112d00ed57,e73_CreationTimeSpans,tg:mmbdc:40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894-10-26,,,
1c082e15-3131-5b39-acf3-ee112d00ed57,e73_MaterialRecords,tg:mmbdc:40,1,,,,,,,32978923-1776-5392-b89e-cc52eb4e7cbf,tg:mmbdc:40_#1,"[{""resourceId"": ""32978923-1776-5392-b89e-cc52eb4e7cbf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ed159b81-53b1-4233-8216-337c44f143a2"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
1dcfac86-1f00-5ba0-b1ca-397f4af38b4a,AA,tg:mmbdc:92,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/1dcfac86-1f00-5ba0-b1ca-397f4af38b4a,object identifier,tg:mmbdc:92,record identifiers,MMB.A.1486,constructed titles,"Uitgaven: Rekeningen, ontvangstbewijzen en notities in verband met de Sint Henricusstichting",Dutch (language),Documenten,remarks,Nederlands,93 stuks,,,,,,,,,,,,
1dcfac86-1f00-5ba0-b1ca-397f4af38b4a,e73_Copyrights,tg:mmbdc:92,,begindatum,,,,,,,,,1905,No Known Copyright,2020,,,,,,,,,,,,,,,,,,,,,,,,
1dcfac86-1f00-5ba0-b1ca-397f4af38b4a,e73_CreationPlaces,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1dcfac86-1f00-5ba0-b1ca-397f4af38b4a,e73_CreationTimeSpans,tg:mmbdc:92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905-10-29,1930-10-03,,
1dcfac86-1f00-5ba0-b1ca-397f4af38b4a,e73_MaterialRecords,tg:mmbdc:92,1,,,,,,,da93969a-9b2d-57cb-b7a5-a5095b55d562,tg:mmbdc:92_#1,"[{""resourceId"": ""da93969a-9b2d-57cb-b7a5-a5095b55d562"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f48257d6-f8c9-48e2-ae52-6bb902856c9e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
1fddab6b-2c01-53f7-afb9-56fa14f7bfa9,AA,tg:mmbdc:166,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/1fddab6b-2c01-53f7-afb9-56fa14f7bfa9,object identifier,tg:mmbdc:166,record identifiers,MMB.A.2551,constructed titles,Balboekje van Fritz Mayer van den Bergh,Dutch (language),Documenten,,,,,,,,,,,,,,,
1fddab6b-2c01-53f7-afb9-56fa14f7bfa9,e73_Copyrights,tg:mmbdc:166,,begindatum,,,,,,,,,uuuu,Copyright Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,
1fddab6b-2c01-53f7-afb9-56fa14f7bfa9,e73_CreationActors,tg:mmbdc:166,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",,,,
1fddab6b-2c01-53f7-afb9-56fa14f7bfa9,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fddab6b-2c01-53f7-afb9-56fa14f7bfa9,e73_CreationTimeSpans,tg:mmbdc:166,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuuu-02-07,uuuu-02-09,,
1fddab6b-2c01-53f7-afb9-56fa14f7bfa9,e73_MaterialRecords,tg:mmbdc:166,1,,,,,,,8737cb46-3ec3-5166-ae7e-a061a35c47ad,tg:mmbdc:166_#1,"[{""resourceId"": ""8737cb46-3ec3-5166-ae7e-a061a35c47ad"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7f0618be-a39f-4bd9-90dd-35a5c46a664c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
20e5efa0-b6f2-53b0-acb0-bef59eaaa558,AA,tg:mmbdc:18,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/20e5efa0-b6f2-53b0-acb0-bef59eaaa558,object identifier,tg:mmbdc:18,record identifiers,MMB.A.1206,constructed titles,Bidprentje Rosalie Pauline Hippolyte du Bois d'Aische,Dutch (language),Documenten,,,,,,,,,,,,,,,
20e5efa0-b6f2-53b0-acb0-bef59eaaa558,e73_ConnectedSubjects,tg:mmbdc:18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::115211:1,"Bois d'Aische, Rosalie Pauline Hyppolite du",,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/people/12220368"",""au::115211"",""au::115211:1"",""ark:/83110/x0/e9eba26c-7fdf-5f6e-a0e0-af8bb96fad1c"",""Rosalie Pauline Hyppolite du Bois d’Aische"",""ark:/83110/x0/d4d3ec5b-3d8e-5c3e-b094-91f3fea04c70""],""name"":""Rosalie Pauline Hyppolite du Bois d’Aische"",""ark"":""ark:/83110/x0/d4d3ec5b-3d8e-5c3e-b094-91f3fea04c70"",""uri"":""/agents/people/12220368"",""id"":""au::115211:1"",""resourceArk"":""ark:/83110/x0/e9eba26c-7fdf-5f6e-a0e0-af8bb96fad1c"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
20e5efa0-b6f2-53b0-acb0-bef59eaaa558,e73_Copyrights,tg:mmbdc:18,,begindatum,,,,,,,,,1894,No Known Copyright,2009,,,,,,,,,,,,,,,,,,,,,,,,
20e5efa0-b6f2-53b0-acb0-bef59eaaa558,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20e5efa0-b6f2-53b0-acb0-bef59eaaa558,e73_CreationTimeSpans,tg:mmbdc:18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894-12-04,,,
20e5efa0-b6f2-53b0-acb0-bef59eaaa558,e73_MaterialRecords,tg:mmbdc:18,1,,,,,,,9a28002b-ba44-5e42-8248-4056ae98f698,tg:mmbdc:18_#1,"[{""resourceId"": ""9a28002b-ba44-5e42-8248-4056ae98f698"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ec38e215-571a-4307-b732-3d094ebd40b6"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
21cd3fc7-ee0d-50a7-a0c1-1b451066fb8b,AA,tg:mmbdc:22,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/21cd3fc7-ee0d-50a7-a0c1-1b451066fb8b,object identifier,tg:mmbdc:22,record identifiers,MMB.A.1210,constructed titles,Bidprentje Isabelle van den Bergh,Dutch (language),Documenten,,,,,,,,,,,,,,,
21cd3fc7-ee0d-50a7-a0c1-1b451066fb8b,e73_ConnectedSubjects,tg:mmbdc:22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bergh, Isabelle van den",,,,,,subjects (content of works),
21cd3fc7-ee0d-50a7-a0c1-1b451066fb8b,e73_Copyrights,tg:mmbdc:22,,begindatum,,,,,,,,,1857,No Copyright - Public Domain Mark 1.0,1972,,,,,,,,,,,,,,,,,,,,,,,,
21cd3fc7-ee0d-50a7-a0c1-1b451066fb8b,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21cd3fc7-ee0d-50a7-a0c1-1b451066fb8b,e73_CreationTimeSpans,tg:mmbdc:22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1857-10-08,,,
21cd3fc7-ee0d-50a7-a0c1-1b451066fb8b,e73_MaterialRecords,tg:mmbdc:22,1,,,,,,,b4440dbe-bb57-5d79-a39a-05a615a74af0,tg:mmbdc:22_#1,"[{""resourceId"": ""b4440dbe-bb57-5d79-a39a-05a615a74af0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2d918464-d52f-407e-a379-2d7dc65b47e9"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
221ba7d8-01a9-5a18-9fec-a8fa0e47f940,AA,tg:mmbdc:13,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/221ba7d8-01a9-5a18-9fec-a8fa0e47f940,object identifier,tg:mmbdc:13,record identifiers,MMB.A.1201,constructed titles,Bidprentje Constantin van den Bergh,Dutch (language),Documenten,,,,,,,,,,,,,,,
221ba7d8-01a9-5a18-9fec-a8fa0e47f940,e73_ConnectedSubjects,tg:mmbdc:13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::115220:1,"Bergh, Constantin van den",,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/people/12220367"",""au::115220"",""au::115220:1"",""ark:/83110/x0/6665b574-d27c-50a1-ae24-91cf90cb39b0"",""Constantin van den Bergh"",""ark:/83110/x0/c4dc6395-67f2-5924-ab84-34ac00965814""],""name"":""Constantin van den Bergh"",""ark"":""ark:/83110/x0/c4dc6395-67f2-5924-ab84-34ac00965814"",""uri"":""/agents/people/12220367"",""id"":""au::115220:1"",""resourceArk"":""ark:/83110/x0/6665b574-d27c-50a1-ae24-91cf90cb39b0"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
221ba7d8-01a9-5a18-9fec-a8fa0e47f940,e73_Copyrights,tg:mmbdc:13,,begindatum,,,,,,,,,1894,No Known Copyright,2009,,,,,,,,,,,,,,,,,,,,,,,,
221ba7d8-01a9-5a18-9fec-a8fa0e47f940,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221ba7d8-01a9-5a18-9fec-a8fa0e47f940,e73_CreationTimeSpans,tg:mmbdc:13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894-01-07,,,
221ba7d8-01a9-5a18-9fec-a8fa0e47f940,e73_MaterialRecords,tg:mmbdc:13,1,,,,,,,a760ecdc-ffd1-5020-9188-01fab16e8d7e,tg:mmbdc:13_#1,"[{""resourceId"": ""a760ecdc-ffd1-5020-9188-01fab16e8d7e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""728a2a45-0aae-406a-8403-1ecb041adf8d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
22d8d29b-a2be-5a50-b646-5de42555bc3a,AA,tg:mmbdc:81,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/22d8d29b-a2be-5a50-b646-5de42555bc3a,object identifier,tg:mmbdc:81,record identifiers,MMB.A.1474,constructed titles,Rekening kerkboek voor de Sint Henricusstichting,Dutch (language),Documenten,,,,,,,,,,,,,,,
22d8d29b-a2be-5a50-b646-5de42555bc3a,e73_Copyrights,tg:mmbdc:81,,begindatum,,,,,,,,,1916,In Copyright,2031,,,,,,,,,,,,,,,,,,,,,,,,
22d8d29b-a2be-5a50-b646-5de42555bc3a,e73_CreationActors,tg:mmbdc:81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Courtin, Ch.",authors,"Courtin, Ch. (Auteur)",,,,,
22d8d29b-a2be-5a50-b646-5de42555bc3a,e73_CreationPlaces,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22d8d29b-a2be-5a50-b646-5de42555bc3a,e73_CreationTimeSpans,tg:mmbdc:81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916-12-12,,,
22d8d29b-a2be-5a50-b646-5de42555bc3a,e73_MaterialRecords,tg:mmbdc:81,1,,,,,,,848c767a-5e09-568d-84ac-2171a43ef2ff,tg:mmbdc:81_#1,"[{""resourceId"": ""848c767a-5e09-568d-84ac-2171a43ef2ff"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e6b02ec3-d114-4f8c-a7ef-053f04c44766"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
230878f7-6c43-5063-ac62-5939a323cfba,AA,tg:mmbdc:137,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/230878f7-6c43-5063-ac62-5939a323cfba,object identifier,tg:mmbdc:137,record identifiers,MMB.A.2342,constructed titles,Krantenknipsel: Bezoek aan het museum door de leden van de 'Société pour la protection des sites et monuments',Dutch (language),Documenten,,,,,,,,,,,,,,,
230878f7-6c43-5063-ac62-5939a323cfba,e73_ConnectedSubjects,tg:mmbdc:137,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::13305:1,Museum Mayer van den Bergh,,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/corporate_entities/1423635"",""au::13305"",""au::13305:1"",""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""Museum Mayer van den Bergh"",""ark:/83110/x0/2f0c33fd-2a9b-5212-ab49-9ca91672499c""],""name"":""Museum Mayer van den Bergh"",""ark"":""ark:/83110/x0/2f0c33fd-2a9b-5212-ab49-9ca91672499c"",""uri"":""/agents/corporate_entities/1423635"",""id"":""au::13305:1"",""resourceArk"":""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
230878f7-6c43-5063-ac62-5939a323cfba,e73_Copyrights,tg:mmbdc:137,,begindatum,,,,,,,,,1910,In Copyright,2025,,,,,,,,,,,,,,,,,,,,,,,,
230878f7-6c43-5063-ac62-5939a323cfba,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230878f7-6c43-5063-ac62-5939a323cfba,e73_CreationTimeSpans,tg:mmbdc:137,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-06-19,,,
230878f7-6c43-5063-ac62-5939a323cfba,e73_MaterialRecords,tg:mmbdc:137,1,,,,,,,c24c51bc-954c-51b8-943a-199225d8e520,tg:mmbdc:137_#1,"[{""resourceId"": ""c24c51bc-954c-51b8-943a-199225d8e520"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7fea106f-f75c-4053-b967-6462b729bb37"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
239f6f57-5465-5c0a-a8f1-5e868780d35a,AA,tg:mmbdc:89,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/239f6f57-5465-5c0a-a8f1-5e868780d35a,object identifier,tg:mmbdc:89,record identifiers,MMB.A.1483,constructed titles,Notitie: Ereloon aalmoezenier,Dutch (language),Documenten,,,,,,,,,,,,,,,
239f6f57-5465-5c0a-a8f1-5e868780d35a,e73_Copyrights,tg:mmbdc:89,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,
239f6f57-5465-5c0a-a8f1-5e868780d35a,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239f6f57-5465-5c0a-a8f1-5e868780d35a,e73_MaterialRecords,tg:mmbdc:89,1,,,,,,,cf4c3a10-d582-5659-af09-9be8f581441c,tg:mmbdc:89_#1,"[{""resourceId"": ""cf4c3a10-d582-5659-af09-9be8f581441c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c3ad7742-53e8-4e36-8d82-75d1f3d3fb52"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
24a956ec-7ec7-5bf3-9f41-92a0670be881,AA,tg:mmbdc:155,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/24a956ec-7ec7-5bf3-9f41-92a0670be881,object identifier,tg:mmbdc:155,record identifiers,MMB.A.2494,constructed titles,Drukproeven van illustraties,Dutch (language),Documenten,remarks,Nederlands,"8 bladzijden, te vergelijken met de foto's MMB.A.2495. Waarschijnlijk voor een uiteindelijk niet gerealiseerde catalogus van de collectie 1909-1911",descriptive note,Nederlands,"P. I, P. II, P. III, P. IV, P. VI, P. VII, P. X, P. IX",,,,,,,,,
24a956ec-7ec7-5bf3-9f41-92a0670be881,e73_Copyrights,tg:mmbdc:155,,begindatum,,,,,,,,,1909,In Copyright,2024,,,,,,,,,,,,,,,,,,,,,,,,
24a956ec-7ec7-5bf3-9f41-92a0670be881,e73_CreationTimeSpans,tg:mmbdc:155,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909,1911,,
24a956ec-7ec7-5bf3-9f41-92a0670be881,e73_MaterialRecords,tg:mmbdc:155,1,,,,,,,2f751964-6d01-58b3-b82d-76fabdac181e,tg:mmbdc:155_#1,"[{""resourceId"": ""2f751964-6d01-58b3-b82d-76fabdac181e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""69cf5edf-308f-4fe7-88ce-354fe2e42446"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
24af9286-6708-5f56-a146-4e43b9059fb7,AA,tg:mmbdc:131,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/24af9286-6708-5f56-a146-4e43b9059fb7,object identifier,tg:mmbdc:131,record identifiers,MMB.A.1666,constructed titles,Notitie: Oplijsting van kunstenaars met prijzen (overgenomen uit een veilingscatalogus van Helbing),Dutch (language),Documenten,,,,,,,,,,,,,,,
