ResourceID,mmb_id_mat,card,order,Acquisition Widget,Archive Widget,source_value,Dimension Value,Dimension Type,Dimension Measurement Unit,source_field,source_date,Restriction Type,Image URL,Image Manifest,Image Manifest Type,Image URL Type,Keeper,Object Number,Object Number Type,Object Identifier,Warehouse Location (begin),Warehouse Location (end),Object Type
1c48a847-afc7-5397-952e-1e29afa72022,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:140_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/1c48a847-afc7-5397-952e-1e29afa72022,Doos A.XVIII,,files (document groupings)
1c48a847-afc7-5397-952e-1e29afa72022,tg:mmbdc:140_#1,e22_Archives,1,,"dlod={""name"":""Werken uit de collectie Verhaegen (borduurwerk), aangekocht in Gent 1892"",""ark"":""ark:/59511/x0/34abd1d9-f6ee-570f-b130-7b64eb2ccc6d"",""uri"":""/repositories/15/archival_objects/20385170"",""id"":""isad:mmb:7"",""capacity"":""Werken uit de collectie Verhaegen (borduurwerk), aangekocht in Gent 1892"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
1c48a847-afc7-5397-952e-1e29afa72022,,e22_Dimensions,,,,204 x 123 mm,204,hoogte,millimeters,,,,,,,,,,,,,,
1c48a847-afc7-5397-952e-1e29afa72022,,e22_Dimensions,,,,204 x 123 mm,123,breedte,millimeters,,,,,,,,,,,,,,
1c48a847-afc7-5397-952e-1e29afa72022,tg:mmbdc:140_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/Z1DdNQZiZnaxJSCmQbj3KREG,https://dams.antwerpen.be/iiif/Z1DdNQZiZnaxJSCmQbj3KREG/manifest,DAMS Manifest,DAMS Image,,,,,,,
1c48a847-afc7-5397-952e-1e29afa72022,tg:mmbdc:140_#1,e22_UsageRestrictions,,,,,,,,begindatum,1892,open,,,,,,,,,,,
200b78aa-59d1-5d48-a3e9-a9698441da3e,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:100_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/200b78aa-59d1-5d48-a3e9-a9698441da3e,Doos A.XI,,files (document groupings)
200b78aa-59d1-5d48-a3e9-a9698441da3e,tg:mmbdc:100_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
200b78aa-59d1-5d48-a3e9-a9698441da3e,tg:mmbdc:100_#1,e22_Archives,1,,"dlod={""name"":""Organisatie"",""ark"":""ark:/59511/x0/66345675-8bda-525b-93a5-90060a9cfb91"",""uri"":""/repositories/15/archival_objects/20385198"",""id"":""isad:mmb:35"",""capacity"":""Organisatie"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
200b78aa-59d1-5d48-a3e9-a9698441da3e,,e22_Dimensions,,,,277 x 219 mm,277,hoogte,millimeters,,,,,,,,,,,,,,
200b78aa-59d1-5d48-a3e9-a9698441da3e,,e22_Dimensions,,,,277 x 219 mm,219,breedte,millimeters,,,,,,,,,,,,,,
200b78aa-59d1-5d48-a3e9-a9698441da3e,tg:mmbdc:100_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/U2gRNaGkBmYSdPMdOAqk8NQ3,https://dams.antwerpen.be/iiif/U2gRNaGkBmYSdPMdOAqk8NQ3/manifest,DAMS Manifest,DAMS Image,,,,,,,
200b78aa-59d1-5d48-a3e9-a9698441da3e,tg:mmbdc:100_#1,e22_UsageRestrictions,,,,,,,,begindatum,1918,permission required,,,,,,,,,,,
2259aad3-ca05-5180-a684-1726b89be913,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:130_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/2259aad3-ca05-5180-a684-1726b89be913,Doos A.XII,,financial records
2259aad3-ca05-5180-a684-1726b89be913,tg:mmbdc:130_#1,e22_Archives,1,,"dlod={""name"":""Briefwisseling en financiële dossiers"",""ark"":""ark:/59511/x0/b00fc718-5bea-5d3c-b919-b8505de83510"",""uri"":""/repositories/15/archival_objects/20385168"",""id"":""isad:mmb:5"",""capacity"":""Briefwisseling en financiële dossiers"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
2259aad3-ca05-5180-a684-1726b89be913,,e22_Dimensions,,,,249 x 177 mm,249,hoogte,millimeters,,,,,,,,,,,,,,
2259aad3-ca05-5180-a684-1726b89be913,,e22_Dimensions,,,,249 x 177 mm,177,breedte,millimeters,,,,,,,,,,,,,,
2259aad3-ca05-5180-a684-1726b89be913,tg:mmbdc:130_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/crSKTWrPDTEMgVfbu3Vgq5Ld,https://dams.antwerpen.be/iiif/crSKTWrPDTEMgVfbu3Vgq5Ld/manifest,DAMS Manifest,DAMS Image,,,,,,,
2259aad3-ca05-5180-a684-1726b89be913,tg:mmbdc:130_#1,e22_UsageRestrictions,,,,,,,,begindatum,1893,permission required,,,,,,,,,,,
24617713-e3c4-5f12-b314-aaa0bdb307bf,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:139_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/24617713-e3c4-5f12-b314-aaa0bdb307bf,Doos A.XVIII,,postcards
24617713-e3c4-5f12-b314-aaa0bdb307bf,tg:mmbdc:139_#1,e22_Archives,1,,"dlod={""name"":""Correspondence IV"",""ark"":""ark:/59511/x0/869b3d3f-de15-56d3-bafb-9134feab2172"",""uri"":""/repositories/15/archival_objects/20385183"",""id"":""isad:mmb:20"",""capacity"":""Correspondence IV"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
24617713-e3c4-5f12-b314-aaa0bdb307bf,,e22_Dimensions,,,,53 x 90 mm,53,hoogte,millimeters,,,,,,,,,,,,,,
24617713-e3c4-5f12-b314-aaa0bdb307bf,,e22_Dimensions,,,,53 x 90 mm,90,breedte,millimeters,,,,,,,,,,,,,,
24617713-e3c4-5f12-b314-aaa0bdb307bf,tg:mmbdc:139_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/U1xfibSh6EXXVUWoZYvZawmL,https://dams.antwerpen.be/iiif/U1xfibSh6EXXVUWoZYvZawmL/manifest,DAMS Manifest,DAMS Image,,,,,,,
24617713-e3c4-5f12-b314-aaa0bdb307bf,tg:mmbdc:139_#1,e22_UsageRestrictions,,,,,,,,begindatum,,permission required,,,,,,,,,,,
24eda292-f177-5ead-831d-19b9e518638b,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:136_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/24eda292-f177-5ead-831d-19b9e518638b,Doos A.XVII,,clippings (information artifacts)
24eda292-f177-5ead-831d-19b9e518638b,tg:mmbdc:136_#1,e22_Archives,1,,"dlod={""name"":""Correspondence IV"",""ark"":""ark:/59511/x0/869b3d3f-de15-56d3-bafb-9134feab2172"",""uri"":""/repositories/15/archival_objects/20385183"",""id"":""isad:mmb:20"",""capacity"":""Correspondence IV"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
24eda292-f177-5ead-831d-19b9e518638b,,e22_Dimensions,,,,90 x 68 mm,90,hoogte,millimeters,,,,,,,,,,,,,,
24eda292-f177-5ead-831d-19b9e518638b,,e22_Dimensions,,,,90 x 68 mm,68,breedte,millimeters,,,,,,,,,,,,,,
24eda292-f177-5ead-831d-19b9e518638b,tg:mmbdc:136_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/r2TcziSIjadn9frbYTdyNRRU,https://dams.antwerpen.be/iiif/r2TcziSIjadn9frbYTdyNRRU/manifest,DAMS Manifest,DAMS Image,,,,,,,
24eda292-f177-5ead-831d-19b9e518638b,tg:mmbdc:136_#1,e22_UsageRestrictions,,,,,,,,begindatum,1910,permission required,,,,,,,,,,,
268e406e-6525-5782-b2da-0d76cc8657b3,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:134_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/268e406e-6525-5782-b2da-0d76cc8657b3,Doos A.XII,,financial records
268e406e-6525-5782-b2da-0d76cc8657b3,tg:mmbdc:134_#1,e22_Archives,1,,"dlod={""name"":""Briefwisseling en financiële dossiers"",""ark"":""ark:/59511/x0/b00fc718-5bea-5d3c-b919-b8505de83510"",""uri"":""/repositories/15/archival_objects/20385168"",""id"":""isad:mmb:5"",""capacity"":""Briefwisseling en financiële dossiers"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
268e406e-6525-5782-b2da-0d76cc8657b3,,e22_Dimensions,,,,127 x 202 mm,127,hoogte,millimeters,,,,,,,,,,,,,,
268e406e-6525-5782-b2da-0d76cc8657b3,,e22_Dimensions,,,,127 x 202 mm,202,breedte,millimeters,,,,,,,,,,,,,,
268e406e-6525-5782-b2da-0d76cc8657b3,tg:mmbdc:134_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/a1SHgWQmTsoXgWRaPhn9UjZ6,https://dams.antwerpen.be/iiif/a1SHgWQmTsoXgWRaPhn9UjZ6/manifest,DAMS Manifest,DAMS Image,,,,,,,
268e406e-6525-5782-b2da-0d76cc8657b3,tg:mmbdc:134_#1,e22_UsageRestrictions,,,,,,,,begindatum,1898,permission required,,,,,,,,,,,
276ac32f-6efb-5018-81e5-6c720c63ec86,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:1_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/276ac32f-6efb-5018-81e5-6c720c63ec86,Doos A.IX,,postcards
276ac32f-6efb-5018-81e5-6c720c63ec86,tg:mmbdc:1_#1,e22_Archives,1,,"dlod={""name"":""Familieberichten"",""ark"":""ark:/59511/x0/5967b833-75f7-50ed-b538-ee77f6d4d6f1"",""uri"":""/repositories/15/archival_objects/20385204"",""id"":""isad:mmb:41"",""capacity"":""Familieberichten"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
276ac32f-6efb-5018-81e5-6c720c63ec86,,e22_Dimensions,,,,112 x 79 mm,112,hoogte,millimeters,,,,,,,,,,,,,,
276ac32f-6efb-5018-81e5-6c720c63ec86,,e22_Dimensions,,,,112 x 79 mm,79,breedte,millimeters,,,,,,,,,,,,,,
276ac32f-6efb-5018-81e5-6c720c63ec86,tg:mmbdc:1_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/h14HgTMO4idlcl9hfLvdUpyM,https://dams.antwerpen.be/iiif/h14HgTMO4idlcl9hfLvdUpyM/manifest,DAMS Manifest,DAMS Image,,,,,,,
276ac32f-6efb-5018-81e5-6c720c63ec86,tg:mmbdc:1_#1,e22_UsageRestrictions,,,,,,,,begindatum,1902,permission required,,,,,,,,,,,
2881a1ec-803b-569d-90c9-02e840292404,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:99_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/2881a1ec-803b-569d-90c9-02e840292404,Doos A.XI,,files (document groupings)
2881a1ec-803b-569d-90c9-02e840292404,tg:mmbdc:99_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
2881a1ec-803b-569d-90c9-02e840292404,tg:mmbdc:99_#1,e22_Archives,1,,"dlod={""name"":""Organisatie"",""ark"":""ark:/59511/x0/66345675-8bda-525b-93a5-90060a9cfb91"",""uri"":""/repositories/15/archival_objects/20385198"",""id"":""isad:mmb:35"",""capacity"":""Organisatie"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
2881a1ec-803b-569d-90c9-02e840292404,,e22_Dimensions,,,,277 x 219 mm,277,hoogte,millimeters,,,,,,,,,,,,,,
2881a1ec-803b-569d-90c9-02e840292404,,e22_Dimensions,,,,277 x 219 mm,219,breedte,millimeters,,,,,,,,,,,,,,
2881a1ec-803b-569d-90c9-02e840292404,tg:mmbdc:99_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/M1pBFcdQZTRLMngmaEKrnkad,https://dams.antwerpen.be/iiif/M1pBFcdQZTRLMngmaEKrnkad/manifest,DAMS Manifest,DAMS Image,,,,,,,
2881a1ec-803b-569d-90c9-02e840292404,tg:mmbdc:99_#1,e22_UsageRestrictions,,,,,,,,begindatum,1916,permission required,,,,,,,,,,,
2a767980-91bf-5ec7-88d7-ff56d749e1e1,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:142_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/2a767980-91bf-5ec7-88d7-ff56d749e1e1,Doos A.XVIII,,files (document groupings)
2a767980-91bf-5ec7-88d7-ff56d749e1e1,tg:mmbdc:142_#1,e22_Archives,1,,"dlod={""name"":""Plannen, uitnodigingen, notities en documentatie"",""ark"":""ark:/59511/x0/fe7842a3-eadc-51b9-8a55-d802bf7460d6"",""uri"":""/repositories/15/archival_objects/20385177"",""id"":""isad:mmb:14"",""capacity"":""Plannen, uitnodigingen, notities en documentatie"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
2a767980-91bf-5ec7-88d7-ff56d749e1e1,,e22_Dimensions,,,,226 x 166 mm,226,hoogte,millimeters,,,,,,,,,,,,,,
2a767980-91bf-5ec7-88d7-ff56d749e1e1,,e22_Dimensions,,,,226 x 166 mm,166,breedte,millimeters,,,,,,,,,,,,,,
2a767980-91bf-5ec7-88d7-ff56d749e1e1,tg:mmbdc:142_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/G18IdUkXsVm8YFSUAV0r0ajT,https://dams.antwerpen.be/iiif/G18IdUkXsVm8YFSUAV0r0ajT/manifest,DAMS Manifest,DAMS Image,,,,,,,
2a767980-91bf-5ec7-88d7-ff56d749e1e1,tg:mmbdc:142_#1,e22_UsageRestrictions,,,,,,,,begindatum,1916,permission required,,,,,,,,,,,
2cd221b1-3c8d-5832-a624-ea58153153fc,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:129_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/2cd221b1-3c8d-5832-a624-ea58153153fc,Doos A.XII,,financial records
2cd221b1-3c8d-5832-a624-ea58153153fc,tg:mmbdc:129_#1,e22_Archives,1,,"dlod={""name"":""Briefwisseling en financiële dossiers"",""ark"":""ark:/59511/x0/b00fc718-5bea-5d3c-b919-b8505de83510"",""uri"":""/repositories/15/archival_objects/20385168"",""id"":""isad:mmb:5"",""capacity"":""Briefwisseling en financiële dossiers"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
2cd221b1-3c8d-5832-a624-ea58153153fc,,e22_Dimensions,,,,291 x 112 mm,291,hoogte,millimeters,,,,,,,,,,,,,,
2cd221b1-3c8d-5832-a624-ea58153153fc,,e22_Dimensions,,,,291 x 112 mm,112,breedte,millimeters,,,,,,,,,,,,,,
2cd221b1-3c8d-5832-a624-ea58153153fc,tg:mmbdc:129_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/p1ZDZRnfL7IAcPgIMo449Hno,https://dams.antwerpen.be/iiif/p1ZDZRnfL7IAcPgIMo449Hno/manifest,DAMS Manifest,DAMS Image,,,,,,,
2cd221b1-3c8d-5832-a624-ea58153153fc,tg:mmbdc:129_#1,e22_UsageRestrictions,,,,,,,,begindatum,1895,permission required,,,,,,,,,,,
2f751964-6d01-58b3-b82d-76fabdac181e,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:155_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/2f751964-6d01-58b3-b82d-76fabdac181e,Doos A.XIX,,files (document groupings)
2f751964-6d01-58b3-b82d-76fabdac181e,tg:mmbdc:155_#1,e22_Archives,1,,"dlod={""name"":""Voorbereiding catalogus 1909-1911"",""ark"":""ark:/59511/x0/1f1498b8-4c34-5f33-af6a-8ef61de03d80"",""uri"":""/repositories/15/archival_objects/20385187"",""id"":""isad:mmb:24"",""capacity"":""Voorbereiding catalogus 1909-1911"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
2f751964-6d01-58b3-b82d-76fabdac181e,,e22_Dimensions,,,,162 x 220 mm,162,hoogte,millimeters,,,,,,,,,,,,,,
2f751964-6d01-58b3-b82d-76fabdac181e,,e22_Dimensions,,,,162 x 220 mm,220,breedte,millimeters,,,,,,,,,,,,,,
2f751964-6d01-58b3-b82d-76fabdac181e,tg:mmbdc:155_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/EobPxZqIAwVSebgDV9EvVhNW,https://dams.antwerpen.be/iiif/EobPxZqIAwVSebgDV9EvVhNW/manifest,DAMS Manifest,DAMS Image,,,,,,,
2f751964-6d01-58b3-b82d-76fabdac181e,tg:mmbdc:155_#1,e22_UsageRestrictions,,,,,,,,begindatum,1909,permission required,,,,,,,,,,,
31283184-f32e-5752-acee-dfa5c3c2ffe0,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:11_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/31283184-f32e-5752-acee-dfa5c3c2ffe0,Doos A.IX,,obituaries
31283184-f32e-5752-acee-dfa5c3c2ffe0,tg:mmbdc:11_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door baron de Meester de Ravesteyn, 1981"",""ark"":""ark:/59511/x0/5a7a6648-1f85-5972-b3b4-98abb8c7106c"",""uri"":""/repositories/15/accessions/15048503"",""id"":""tr:mmb:5"",""date"":""1981-01-01"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
31283184-f32e-5752-acee-dfa5c3c2ffe0,tg:mmbdc:11_#1,e22_Archives,1,,"dlod={""name"":""Familieberichten"",""ark"":""ark:/59511/x0/5967b833-75f7-50ed-b538-ee77f6d4d6f1"",""uri"":""/repositories/15/archival_objects/20385204"",""id"":""isad:mmb:41"",""capacity"":""Familieberichten"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
31283184-f32e-5752-acee-dfa5c3c2ffe0,,e22_Dimensions,,,,275 x 200 mm,275,hoogte,millimeters,,,,,,,,,,,,,,
31283184-f32e-5752-acee-dfa5c3c2ffe0,,e22_Dimensions,,,,275 x 200 mm,200,breedte,millimeters,,,,,,,,,,,,,,
31283184-f32e-5752-acee-dfa5c3c2ffe0,tg:mmbdc:11_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/N28RgGkteNYdjlPGAk3pBOC6,https://dams.antwerpen.be/iiif/N28RgGkteNYdjlPGAk3pBOC6/manifest,DAMS Manifest,DAMS Image,,,,,,,
31283184-f32e-5752-acee-dfa5c3c2ffe0,tg:mmbdc:11_#1,e22_UsageRestrictions,,,,,,,,begindatum,1913,permission required,,,,,,,,,,,
31db27b6-5bf3-51da-86c2-a4aafdbcce02,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:75_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/31db27b6-5bf3-51da-86c2-a4aafdbcce02,Doos A.XI,,financial records
31db27b6-5bf3-51da-86c2-a4aafdbcce02,tg:mmbdc:75_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
31db27b6-5bf3-51da-86c2-a4aafdbcce02,tg:mmbdc:75_#1,e22_Archives,1,,"dlod={""name"":""Financiële dossiers"",""ark"":""ark:/59511/x0/2b3b7aff-3658-5709-b24b-f25dd3444095"",""uri"":""/repositories/15/archival_objects/20385199"",""id"":""isad:mmb:36"",""capacity"":""Financiële dossiers"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
31db27b6-5bf3-51da-86c2-a4aafdbcce02,,e22_Dimensions,,,,274 x 216 mm,274,hoogte,millimeters,,,,,,,,,,,,,,
31db27b6-5bf3-51da-86c2-a4aafdbcce02,,e22_Dimensions,,,,274 x 216 mm,216,breedte,millimeters,,,,,,,,,,,,,,
31db27b6-5bf3-51da-86c2-a4aafdbcce02,tg:mmbdc:75_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/X2FQBQTXPPNKLohUWJ9Abza1,https://dams.antwerpen.be/iiif/X2FQBQTXPPNKLohUWJ9Abza1/manifest,DAMS Manifest,DAMS Image,,,,,,,
31db27b6-5bf3-51da-86c2-a4aafdbcce02,tg:mmbdc:75_#1,e22_UsageRestrictions,,,,,,,,begindatum,1906,permission required,,,,,,,,,,,
3261420f-fa95-5253-80dc-107299b8b524,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:41_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/3261420f-fa95-5253-80dc-107299b8b524,Doos A.IX,,testimonials
3261420f-fa95-5253-80dc-107299b8b524,tg:mmbdc:41_#1,e22_Archives,1,,"dlod={""name"":""Officiële documenten"",""ark"":""ark:/59511/x0/3dfc2778-8abf-5888-80cc-d4cf86d6b26e"",""uri"":""/repositories/15/archival_objects/20385203"",""id"":""isad:mmb:40"",""capacity"":""Officiële documenten"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
3261420f-fa95-5253-80dc-107299b8b524,,e22_Dimensions,,,,327 x 437 mm,327,hoogte,millimeters,,,,,,,,,,,,,,
3261420f-fa95-5253-80dc-107299b8b524,,e22_Dimensions,,,,327 x 437 mm,437,breedte,millimeters,,,,,,,,,,,,,,
3261420f-fa95-5253-80dc-107299b8b524,tg:mmbdc:41_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/qQNWSDYChCBSVA4DCocgBE6q,https://dams.antwerpen.be/iiif/qQNWSDYChCBSVA4DCocgBE6q/manifest,DAMS Manifest,DAMS Image,,,,,,,
3261420f-fa95-5253-80dc-107299b8b524,tg:mmbdc:41_#1,e22_UsageRestrictions,,,,,,,,begindatum,1901,permission required,,,,,,,,,,,
32978923-1776-5392-b89e-cc52eb4e7cbf,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:40_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/32978923-1776-5392-b89e-cc52eb4e7cbf,Doos A.IX,,judicial records
32978923-1776-5392-b89e-cc52eb4e7cbf,tg:mmbdc:40_#1,e22_Archives,1,,"dlod={""name"":""Familieberichten"",""ark"":""ark:/59511/x0/5967b833-75f7-50ed-b538-ee77f6d4d6f1"",""uri"":""/repositories/15/archival_objects/20385204"",""id"":""isad:mmb:41"",""capacity"":""Familieberichten"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
32978923-1776-5392-b89e-cc52eb4e7cbf,,e22_Dimensions,,,,355 x 434 mm,355,hoogte,millimeters,,,,,,,,,,,,,,
32978923-1776-5392-b89e-cc52eb4e7cbf,,e22_Dimensions,,,,355 x 434 mm,434,breedte,millimeters,,,,,,,,,,,,,,
32978923-1776-5392-b89e-cc52eb4e7cbf,tg:mmbdc:40_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/XJPXUaDbepJX8MYINTNFmK9w,https://dams.antwerpen.be/iiif/XJPXUaDbepJX8MYINTNFmK9w/manifest,DAMS Manifest,DAMS Image,,,,,,,
32978923-1776-5392-b89e-cc52eb4e7cbf,tg:mmbdc:40_#1,e22_UsageRestrictions,,,,,,,,begindatum,1894,permission required,,,,,,,,,,,
3299b50f-4034-5809-8a1f-7997997b6e2f,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:138_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/3299b50f-4034-5809-8a1f-7997997b6e2f,Doos A.XVII,,circular letters
3299b50f-4034-5809-8a1f-7997997b6e2f,tg:mmbdc:138_#1,e22_Archives,1,,"dlod={""name"":""Correspondence IV"",""ark"":""ark:/59511/x0/869b3d3f-de15-56d3-bafb-9134feab2172"",""uri"":""/repositories/15/archival_objects/20385183"",""id"":""isad:mmb:20"",""capacity"":""Correspondence IV"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
3299b50f-4034-5809-8a1f-7997997b6e2f,,e22_Dimensions,,,,288 x 217 mm,288,hoogte,millimeters,,,,,,,,,,,,,,
3299b50f-4034-5809-8a1f-7997997b6e2f,,e22_Dimensions,,,,288 x 217 mm,217,breedte,millimeters,,,,,,,,,,,,,,
3299b50f-4034-5809-8a1f-7997997b6e2f,tg:mmbdc:138_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/S1cWEEPl7XRclSisLoU1oBND,https://dams.antwerpen.be/iiif/S1cWEEPl7XRclSisLoU1oBND/manifest,DAMS Manifest,DAMS Image,,,,,,,
3299b50f-4034-5809-8a1f-7997997b6e2f,tg:mmbdc:138_#1,e22_UsageRestrictions,,,,,,,,begindatum,1909,permission required,,,,,,,,,,,
34ea6dc7-8dd0-58b1-9b4f-1275ee51f67c,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:135_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/34ea6dc7-8dd0-58b1-9b4f-1275ee51f67c,Doos A.XII,,postcards
34ea6dc7-8dd0-58b1-9b4f-1275ee51f67c,tg:mmbdc:135_#1,e22_Archives,1,,"dlod={""name"":""Bedankbrieven betreffende het ontvangst van de Rhijnsche Legenden"",""ark"":""ark:/59511/x0/895c5545-fcc3-53d4-bacf-40f1e8641096"",""uri"":""/repositories/15/archival_objects/20385191"",""id"":""isad:mmb:28"",""capacity"":""Bedankbrieven betreffende het ontvangst van de Rhijnsche Legenden"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
34ea6dc7-8dd0-58b1-9b4f-1275ee51f67c,,e22_Dimensions,,,,54 x 94 mm,54,hoogte,millimeters,,,,,,,,,,,,,,
34ea6dc7-8dd0-58b1-9b4f-1275ee51f67c,,e22_Dimensions,,,,54 x 94 mm,94,breedte,millimeters,,,,,,,,,,,,,,
